Car_make,Model,Mileage,Transmission,Year,Website_post_date,Sell_date,Options,Horsepower
BMW,X3,176299,Automatic,2000,2023-03-29,,Full,248
Toyota,Camry,147759,Automatic,2000,2023-08-11,,Full,301
BMW,X3,142725,Automatic,2022,2023-10-17,,Advanced,248
Toyota,Prius,122279,Automatic,2008,2023-08-31,,Base,121
Audi,Q5,60646,Automatic,2010,2022-11-26,,Base,349
Ford,Fusion,194874,Automatic,2006,2023-05-14,,Advanced,188
Chevrolet,Equinox,138195,Automatic,2000,2022-12-03,,Base,252
Ford,Explorer,46920,Automatic,2023,2023-07-31,,Advanced,300
Ford,F-150,175939,Automatic,2010,2023-01-12,,Luxe,400
Audi,A4,126998,Manual,2006,2023-11-03,,Base,261
Mercedes-Benz,S-Class,148306,Automatic,2018,2022-12-18,,Full,463
Toyota,Prius,145983,Automatic,2007,2023-05-18,,Luxe,121
Mercedes-Benz,GLC,104896,Automatic,2019,2022-12-01,,Full,362
Ford,Mustang,123385,Automatic,2009,2023-02-22,,Advanced,450
Mercedes-Benz,E-Class,42801,Automatic,2001,2023-03-25,,Full,362
Toyota,Camry,197914,Automatic,2002,2022-11-18,,Luxe,301
BMW,3 Series,41997,Automatic,2009,2023-02-07,,Advanced,255
Audi,A6,135571,Automatic,2011,2023-01-30,,Full,248
Chevrolet,Silverado,106006,Automatic,2003,2023-06-29,,Advanced,285
Audi,Q7,55644,Automatic,2019,2023-05-13,,Base,335
Audi,Q5,74316,Automatic,2012,2023-03-18,,Base,349
Audi,Q5,159286,Automatic,2000,2023-07-03,,Base,349
Mercedes-Benz,S-Class,35347,Automatic,2017,2023-04-07,,Luxe,362
Mercedes-Benz,GLC,189235,Automatic,2007,2023-11-06,,Advanced,362
Ford,F-150,186839,Automatic,2014,2023-01-21,,Advanced,400
Mercedes-Benz,GLC,51530,Manual,2008,2023-03-29,,Advanced,255
Toyota,RAV4,58167,Automatic,2004,2023-02-24,,Advanced,203
Audi,A4,112056,Automatic,2020,2023-10-16,,Luxe,261
Ford,Fusion,41835,Automatic,2006,2023-08-07,,Full,325
BMW,X5,29301,Automatic,2000,2023-04-14,,Luxe,335
Chevrolet,Equinox,144402,Automatic,2006,2023-08-08,,Full,252
Toyota,Corolla,39967,Automatic,2019,2023-07-07,,Advanced,139
Mercedes-Benz,C-Class,106536,Automatic,2014,2023-02-19,,Advanced,255
Toyota,Corolla,32902,Automatic,2009,2023-07-24,,Advanced,139
Ford,Fusion,93426,Automatic,2000,2023-10-23,,Full,188
Audi,A4,37220,Automatic,2015,2023-10-21,,Advanced,261
Audi,A4,50920,Automatic,2000,2023-05-23,,Base,261
Ford,Explorer,174685,Automatic,2011,2023-06-11,,Luxe,300
BMW,X5,161625,Automatic,2008,2022-11-26,,Full,335
Ford,Explorer,147722,Automatic,2020,2022-11-22,,Advanced,290
Ford,Fusion,157813,Automatic,2009,2023-07-30,,Advanced,325
BMW,5 Series,193687,Automatic,2021,2023-01-14,,Full,335
Mercedes-Benz,S-Class,112480,Automatic,2005,2023-03-05,,Advanced,463
BMW,X3,10029,Automatic,2014,2023-05-31,,Base,248
Audi,Q7,196498,Automatic,2011,2023-10-14,,Base,335
Mercedes-Benz,S-Class,115373,Automatic,2023,2023-11-06,,Base,463
Toyota,RAV4,14284,Automatic,2019,2023-09-14,,Luxe,219
Audi,A4,118976,Automatic,2008,2023-01-25,,Advanced,261
Mercedes-Benz,E-Class,117893,Automatic,2013,2023-11-12,,Luxe,255
Chevrolet,Malibu,10557,Automatic,2020,2023-01-30,,Base,250
BMW,5 Series,125821,Automatic,2016,2023-07-06,,Base,248
Chevrolet,Silverado,155551,Automatic,2004,2023-02-19,,Full,285
Mercedes-Benz,S-Class,39021,Automatic,2009,2023-07-25,,Base,463
BMW,5 Series,73248,Automatic,2015,2023-06-18,,Luxe,335
Chevrolet,Silverado,194841,Automatic,2011,2023-05-01,,Full,285
Ford,Fusion,85498,Automatic,2008,2023-09-06,,Luxe,325
BMW,5 Series,12623,Automatic,2009,2023-05-04,,Full,335
Ford,Fusion,75868,Automatic,2022,2022-11-15,,Full,188
Toyota,RAV4,40056,Automatic,2002,2023-03-10,,Advanced,219
Ford,Mustang,187197,Automatic,2021,2023-06-14,,Advanced,300
Toyota,Corolla,151062,Automatic,2005,2023-10-18,,Advanced,169
Audi,A4,122738,Automatic,2012,2023-07-25,,Advanced,261
Toyota,Camry,115185,Automatic,2012,2023-07-28,,Full,301
Ford,Mustang,135039,Automatic,2016,2023-04-25,,Base,450
BMW,3 Series,165300,Automatic,2016,2023-08-06,,Full,255
Mercedes-Benz,E-Class,78561,Automatic,2013,2023-10-25,,Base,255
Audi,Q5,105264,Automatic,2003,2023-10-03,,Full,261
Chevrolet,Silverado,45428,Automatic,2001,2023-10-09,,Full,285
Toyota,Camry,56678,Automatic,2006,2023-06-03,,Base,208
Chevrolet,Equinox,128484,Automatic,2008,2023-10-13,,Base,252
Audi,A4,21729,Automatic,2001,2023-01-31,,Full,261
Audi,Q7,190258,Automatic,2007,2023-09-15,,Base,335
Ford,Fusion,29681,Automatic,2019,2023-01-26,,Advanced,188
BMW,3 Series,88733,Automatic,2018,2023-08-08,,Luxe,382
Audi,A6,25395,Automatic,2003,2023-07-07,,Base,335
Chevrolet,Silverado,12168,Automatic,2020,2023-01-25,,Luxe,355
Toyota,Prius,158402,Automatic,2017,2023-03-07,,Luxe,121
Toyota,Prius,153362,Automatic,2017,2023-09-25,,Base,121
Chevrolet,Impala,191146,Automatic,2000,2023-04-05,,Advanced,305
Toyota,Corolla,19201,Automatic,2005,2023-01-30,,Base,169
Audi,Q7,89724,Automatic,2003,2023-05-18,,Advanced,335
Mercedes-Benz,GLC,51430,Automatic,2006,2023-06-23,,Full,362
Audi,Q7,53315,Automatic,2016,2023-08-09,,Base,335
Ford,Fusion,32282,Automatic,2001,2023-02-26,,Full,325
Audi,Q7,88693,Automatic,2015,2023-09-27,,Advanced,335
Ford,Mustang,139764,Automatic,2005,2023-02-12,,Base,450
Mercedes-Benz,C-Class,77368,Automatic,2020,2023-02-18,,Full,385
Audi,A6,93225,Automatic,2019,2023-10-24,,Base,248
Mercedes-Benz,E-Class,125982,Automatic,2023,2023-04-10,,Luxe,362
Ford,Fusion,153021,Automatic,2006,2023-09-13,,Full,188
Audi,A6,140638,Automatic,2023,2023-03-13,,Advanced,335
Chevrolet,Silverado,132805,Automatic,2001,2023-10-22,,Advanced,285
BMW,3 Series,44356,Automatic,2021,2023-08-26,,Luxe,255
Toyota,RAV4,52174,Automatic,2011,2023-10-15,,Luxe,219
BMW,5 Series,85726,Automatic,2008,2022-12-14,,Advanced,335
Ford,Mustang,67196,Automatic,2004,2022-11-24,,Luxe,300
Mercedes-Benz,C-Class,51980,Automatic,2007,2022-11-16,,Full,255
Audi,Q7,14137,Automatic,2005,2023-11-14,,Luxe,335
Toyota,RAV4,77981,Automatic,2023,2023-01-23,,Luxe,203
Audi,A4,192969,Automatic,2012,2023-03-01,,Base,261
Chevrolet,Impala,160059,Automatic,2014,2023-05-16,,Luxe,305
Audi,Q5,151705,Automatic,2005,2023-08-29,,Luxe,261
Audi,A6,81171,Automatic,2021,2023-04-03,,Base,335
Toyota,RAV4,107349,Automatic,2007,2023-04-02,,Luxe,219
BMW,5 Series,20296,Automatic,2023,2023-09-22,,Full,335
Toyota,Prius,126270,Automatic,2009,2023-07-13,,Advanced,121
Ford,Fusion,42149,Automatic,2008,2023-10-15,,Advanced,188
Audi,Q7,172090,Automatic,2011,2023-06-08,,Full,335
Ford,Fusion,110397,Automatic,2001,2023-01-04,,Advanced,325
Ford,Mustang,71186,Automatic,2018,2023-01-18,,Luxe,450
Ford,F-150,29049,Automatic,2020,2023-04-28,,Luxe,400
Audi,A6,78052,Automatic,2022,2023-11-02,,Base,248
Mercedes-Benz,GLC,184747,Automatic,2016,2023-03-27,,Advanced,362
Ford,F-150,172319,Automatic,2001,2023-05-28,,Full,400
Mercedes-Benz,GLC,180113,Automatic,2005,2023-06-19,,Full,255
Mercedes-Benz,E-Class,103649,Automatic,2016,2023-04-16,,Advanced,255
Chevrolet,Silverado,96898,Manual,2023,2023-03-09,,Luxe,355
Ford,Mustang,28560,Automatic,2002,2023-09-23,,Advanced,300
Toyota,Corolla,165587,Automatic,2003,2023-02-01,,Full,169
Mercedes-Benz,GLC,130674,Automatic,2016,2023-01-15,,Advanced,255
Toyota,Camry,125518,Automatic,2022,2023-06-12,,Luxe,203
Chevrolet,Equinox,199040,Automatic,2003,2023-07-18,,Advanced,170
Toyota,RAV4,73318,Automatic,2003,2022-12-06,,Base,203
Mercedes-Benz,GLC,160541,Automatic,2011,2023-01-25,,Base,362
Audi,A4,87495,Automatic,2021,2023-06-02,,Full,261
Audi,Q5,38632,Automatic,2018,2023-05-07,,Base,261
Chevrolet,Malibu,71341,Automatic,2016,2023-05-27,,Full,182
Mercedes-Benz,E-Class,97267,Automatic,2002,2023-07-13,,Advanced,255
Mercedes-Benz,GLC,179051,Automatic,2004,2023-11-09,,Full,255
BMW,X3,128270,Manual,2000,2023-05-07,,Luxe,248
Toyota,Corolla,25577,Automatic,2012,2023-01-17,,Base,169
Audi,Q7,183912,Manual,2011,2023-04-13,,Advanced,335
Ford,Mustang,52994,Automatic,2008,2023-05-18,,Base,450
Ford,Fusion,149151,Automatic,2001,2022-12-06,,Full,188
Chevrolet,Silverado,29441,Automatic,2011,2022-12-06,,Full,285
BMW,5 Series,38600,Automatic,2003,2023-08-19,,Base,248
Toyota,RAV4,182403,Automatic,2013,2023-05-14,,Luxe,203
Ford,Mustang,30245,Automatic,2012,2023-02-05,,Luxe,300
Mercedes-Benz,S-Class,45038,Automatic,2001,2023-07-17,,Advanced,463
Toyota,RAV4,157068,Automatic,2011,2023-10-08,,Advanced,219
BMW,X3,81490,Automatic,2020,2023-07-09,,Luxe,248
Ford,F-150,72472,Automatic,2010,2023-10-23,,Luxe,400
Ford,F-150,100824,Manual,2003,2023-04-08,,Full,400
Ford,F-150,90798,Automatic,2023,2022-12-13,,Advanced,400
Audi,A6,153933,Automatic,2013,2023-11-11,,Base,248
Mercedes-Benz,GLC,89908,Automatic,2012,2023-08-15,,Full,362
Toyota,Prius,68969,Automatic,2012,2023-09-23,,Base,121
Audi,A4,173885,Automatic,2018,2023-01-24,,Luxe,261
Audi,Q7,98397,Automatic,2013,2023-05-03,,Base,335
BMW,X3,51106,Automatic,2023,2023-02-19,,Luxe,382
Audi,A6,23772,Automatic,2013,2022-11-28,,Advanced,248
Audi,A6,195420,Automatic,2005,2023-02-15,,Full,248
Mercedes-Benz,S-Class,84577,Automatic,2013,2022-12-31,,Base,463
Audi,A4,187050,Automatic,2017,2022-12-19,,Base,261
Mercedes-Benz,E-Class,10560,Manual,2001,2023-10-29,,Advanced,362
Audi,Q5,87118,Automatic,2011,2023-03-25,,Full,349
Chevrolet,Equinox,17689,Automatic,2019,2023-02-06,,Advanced,170
Ford,Fusion,81991,Automatic,2018,2023-07-17,,Advanced,325
Chevrolet,Silverado,162631,Automatic,2019,2023-01-26,,Full,285
Chevrolet,Equinox,39953,Automatic,2022,2023-01-18,,Luxe,252
Audi,A6,49126,Automatic,2010,2023-01-12,,Base,248
Ford,Mustang,133534,Automatic,2021,2023-08-30,,Advanced,300
BMW,X3,180721,Automatic,2013,2023-05-07,,Full,248
BMW,3 Series,178921,Automatic,2010,2023-05-08,,Advanced,382
Chevrolet,Silverado,123752,Automatic,2005,2023-01-07,,Base,285
Chevrolet,Silverado,150579,Automatic,2023,2023-09-09,,Advanced,355
Ford,F-150,70768,Automatic,2003,2023-01-11,,Advanced,400
Toyota,Corolla,18970,Automatic,2017,2023-05-07,,Full,139
Ford,Mustang,160594,Automatic,2021,2023-10-11,,Base,450
Chevrolet,Impala,177831,Automatic,2008,2023-09-27,,Advanced,305
Mercedes-Benz,GLC,19220,Automatic,2011,2023-08-15,,Advanced,255
Audi,Q5,160122,Automatic,2008,2023-03-15,,Advanced,349
Toyota,Camry,173750,Automatic,2019,2023-09-28,,Advanced,208
Chevrolet,Silverado,190538,Automatic,2014,2023-02-24,,Full,285
Chevrolet,Malibu,168218,Automatic,2011,2023-10-24,,Luxe,250
Toyota,Camry,76579,Automatic,2020,2023-11-08,,Luxe,301
Mercedes-Benz,C-Class,88709,Automatic,2012,2023-03-15,,Advanced,385
Chevrolet,Equinox,143959,Automatic,2006,2023-06-22,,Base,170
Mercedes-Benz,C-Class,96118,Automatic,2004,2023-03-01,,Base,385
Mercedes-Benz,S-Class,43068,Automatic,2013,2023-04-08,,Advanced,362
Audi,Q5,21178,Automatic,2016,2023-10-14,,Luxe,349
BMW,3 Series,121517,Automatic,2021,2023-05-19,,Advanced,255
BMW,3 Series,149682,Automatic,2001,2022-12-18,,Base,255
Toyota,Corolla,54248,Automatic,2018,2022-12-28,,Base,139
Ford,Fusion,124540,Automatic,2007,2023-06-26,,Full,188
BMW,X5,142174,Automatic,2015,2023-06-03,,Base,335
Ford,F-150,100032,Automatic,2003,2023-07-17,,Luxe,400
Toyota,Corolla,175700,Automatic,2019,2023-07-07,,Advanced,139
Ford,Mustang,29049,Automatic,2012,2022-12-23,,Full,450
BMW,3 Series,141738,Automatic,2010,2023-02-06,,Base,382
Chevrolet,Silverado,124632,Automatic,2012,2023-02-10,,Full,355
BMW,X3,28257,Automatic,2023,2023-07-02,,Full,248
Chevrolet,Malibu,63546,Automatic,2010,2023-04-21,,Base,182
Mercedes-Benz,C-Class,41576,Automatic,2015,2023-01-07,,Full,255
Toyota,RAV4,127616,Manual,2022,2023-10-14,,Luxe,203
Chevrolet,Silverado,121909,Automatic,2018,2023-10-19,,Luxe,355
BMW,5 Series,198782,Automatic,2002,2023-01-29,,Base,248
Chevrolet,Malibu,16167,Automatic,2002,2023-05-23,,Base,250
Chevrolet,Impala,94089,Automatic,2016,2023-10-24,,Full,305
Chevrolet,Malibu,80690,Automatic,2003,2023-05-30,,Full,182
Mercedes-Benz,C-Class,144206,Automatic,2016,2023-11-06,,Full,385
Audi,Q5,168698,Automatic,2023,2022-12-12,,Advanced,261
Ford,F-150,161432,Automatic,2014,2023-06-18,,Luxe,400
Toyota,RAV4,112858,Automatic,2014,2023-05-19,,Full,203
BMW,X5,198539,Automatic,2010,2023-09-16,,Full,456
Chevrolet,Equinox,13393,Automatic,2011,2023-03-19,,Advanced,252
BMW,X5,150508,Automatic,2005,2023-03-04,,Advanced,335
Ford,F-150,178856,Automatic,2020,2022-12-11,,Base,400
Chevrolet,Malibu,134645,Automatic,2006,2023-04-20,,Full,250
Chevrolet,Malibu,136930,Automatic,2009,2023-07-13,,Full,250
BMW,X3,174547,Automatic,2002,2023-02-23,,Base,248
Ford,F-150,98251,Automatic,2012,2023-03-04,,Advanced,400
BMW,3 Series,118757,Manual,2001,2023-05-09,,Luxe,255
Chevrolet,Equinox,47325,Automatic,2007,2023-01-30,,Base,170
Mercedes-Benz,E-Class,42021,Automatic,2009,2023-11-10,,Luxe,255
Ford,Fusion,25320,Automatic,2017,2023-04-26,,Full,188
Mercedes-Benz,S-Class,179136,Automatic,2011,2023-01-17,,Luxe,463
Audi,Q5,173757,Automatic,2000,2023-03-21,,Advanced,349
Mercedes-Benz,GLC,87426,Automatic,2010,2023-05-15,,Advanced,362
Ford,F-150,35653,Automatic,2006,2023-08-14,,Full,400
Ford,Mustang,124627,Automatic,2007,2023-01-03,,Full,300
Mercedes-Benz,C-Class,51628,Automatic,2023,2023-09-06,,Base,385
Mercedes-Benz,C-Class,33543,Automatic,2009,2022-12-12,,Advanced,385
Toyota,Camry,146986,Automatic,2004,2023-08-26,,Advanced,208
Audi,Q7,19638,Automatic,2009,2023-05-26,,Advanced,335
Chevrolet,Malibu,118558,Automatic,2005,2023-10-16,,Luxe,182
Ford,Explorer,18025,Automatic,2019,2023-05-21,,Base,290
Ford,Mustang,24784,Automatic,2021,2023-09-26,,Advanced,300
Toyota,Corolla,117963,Automatic,2020,2023-02-18,,Advanced,139
BMW,X5,187381,Automatic,2020,2023-08-06,,Full,335
Toyota,Corolla,145510,Automatic,2022,2023-04-07,,Advanced,169
Toyota,Camry,61640,Automatic,2016,2023-05-20,,Advanced,301
Mercedes-Benz,C-Class,70749,Automatic,2019,2023-09-02,,Base,385
Ford,Fusion,164014,Automatic,2020,2023-10-25,,Base,188
BMW,5 Series,185759,Automatic,2002,2023-03-05,,Full,248
BMW,X3,54865,Automatic,2017,2023-04-24,,Base,382
Ford,F-150,156102,Automatic,2010,2023-08-08,,Full,400
Mercedes-Benz,C-Class,149109,Automatic,2022,2023-05-17,,Base,255
Toyota,Corolla,78667,Automatic,2014,2023-06-25,,Advanced,139
Mercedes-Benz,E-Class,96042,Automatic,2023,2023-08-21,,Advanced,255
Toyota,RAV4,55584,Automatic,2009,2023-06-23,,Base,203
Mercedes-Benz,GLC,26483,Automatic,2008,2023-01-27,,Advanced,255
Ford,F-150,184891,Automatic,2008,2023-05-25,,Luxe,400
BMW,X5,107975,Automatic,2009,2023-10-02,,Full,456
Chevrolet,Silverado,72373,Automatic,2023,2023-07-30,,Base,285
Ford,Fusion,73506,Automatic,2016,2023-08-27,,Base,325
Audi,Q7,14701,Automatic,2020,2022-12-30,,Base,335
BMW,5 Series,18894,Automatic,2005,2023-01-25,,Luxe,248
Toyota,Camry,101922,Automatic,2014,2023-07-21,,Luxe,208
Ford,F-150,107603,Automatic,2009,2023-09-12,,Advanced,400
Chevrolet,Malibu,146759,Automatic,2018,2023-01-16,,Base,182
Audi,A4,167552,Manual,2023,2023-09-16,,Luxe,261
Chevrolet,Silverado,14606,Automatic,2005,2023-09-19,,Full,355
Mercedes-Benz,C-Class,127703,Automatic,2022,2023-06-14,,Base,385
Chevrolet,Equinox,142894,Automatic,2023,2023-10-19,,Luxe,170
Mercedes-Benz,E-Class,175924,Automatic,2018,2023-06-23,,Luxe,362
BMW,X3,185184,Automatic,2010,2023-01-24,,Luxe,248
Audi,A6,170332,Automatic,2020,2023-10-31,,Base,335
Mercedes-Benz,C-Class,74464,Automatic,2004,2023-08-25,,Full,255
Audi,A6,137102,Automatic,2006,2023-05-26,,Base,335
Mercedes-Benz,S-Class,67471,Automatic,2013,2023-07-22,,Luxe,463
BMW,X3,75242,Automatic,2010,2023-02-02,,Luxe,248
BMW,X5,11062,Manual,2023,2023-05-31,,Full,335
Chevrolet,Impala,60831,Automatic,2017,2023-04-13,,Base,305
Ford,Mustang,142037,Automatic,2001,2023-04-27,,Full,300
Ford,Mustang,10012,Automatic,2010,2023-07-27,,Luxe,300
Chevrolet,Impala,194624,Automatic,2017,2023-02-06,,Luxe,305
Toyota,RAV4,132267,Automatic,2017,2023-11-02,,Base,203
Audi,A6,72419,Automatic,2015,2023-05-12,,Base,248
Audi,Q5,67467,Automatic,2001,2023-08-17,,Base,349
Ford,F-150,120064,Automatic,2002,2023-07-06,,Advanced,400
Mercedes-Benz,E-Class,116575,Automatic,2000,2022-12-23,,Full,362
Chevrolet,Equinox,92383,Manual,2018,2023-07-29,,Luxe,170
BMW,5 Series,143235,Automatic,2017,2023-02-19,,Luxe,335
BMW,3 Series,152800,Automatic,2019,2023-01-09,,Base,382
Mercedes-Benz,E-Class,147849,Automatic,2009,2023-08-07,,Base,362
Toyota,RAV4,106839,Automatic,2021,2023-06-25,,Base,219
Chevrolet,Silverado,111787,Automatic,2002,2023-01-01,,Full,355
Ford,F-150,79856,Automatic,2002,2023-08-19,,Base,400
BMW,3 Series,52340,Automatic,2002,2023-02-12,,Luxe,255
Toyota,Camry,140724,Automatic,2019,2023-07-25,,Advanced,208
BMW,X5,173464,Automatic,2015,2023-03-12,,Advanced,335
Mercedes-Benz,S-Class,34530,Automatic,2022,2022-12-04,,Full,362
Mercedes-Benz,C-Class,127510,Automatic,2018,2023-07-28,,Base,255
Toyota,RAV4,124910,Automatic,2012,2023-10-07,,Base,219
BMW,X5,86576,Automatic,2021,2023-06-23,,Full,335
BMW,X5,145858,Automatic,2000,2023-06-22,,Luxe,335
Audi,A6,186563,Automatic,2016,2022-12-23,,Base,335
Ford,F-150,155368,Automatic,2021,2023-06-27,,Luxe,400
Toyota,Prius,70604,Automatic,2015,2023-01-22,,Luxe,121
Ford,Explorer,153415,Automatic,2005,2022-11-30,,Base,300
Audi,Q7,10375,Automatic,2002,2023-10-24,,Base,335
Chevrolet,Silverado,158933,Automatic,2009,2023-01-25,,Luxe,285
Chevrolet,Silverado,109634,Automatic,2009,2023-07-01,,Luxe,285
Mercedes-Benz,E-Class,189762,Automatic,2015,2023-07-04,,Luxe,255
Mercedes-Benz,GLC,141049,Automatic,2018,2023-07-03,,Advanced,362
Chevrolet,Impala,61933,Automatic,2004,2023-04-30,,Advanced,305
Chevrolet,Equinox,179952,Automatic,2000,2022-11-25,,Luxe,170
Ford,Mustang,98235,Automatic,2003,2022-12-08,,Luxe,450
BMW,5 Series,123130,Automatic,2013,2023-05-07,,Advanced,248
Toyota,Camry,168860,Automatic,2017,2023-06-06,,Advanced,301
BMW,X5,46865,Automatic,2023,2023-06-14,,Luxe,456
Audi,Q5,183829,Manual,2000,2023-06-22,,Full,349
Ford,Explorer,158017,Automatic,2021,2023-01-16,,Advanced,300
Audi,Q7,83780,Automatic,2004,2023-10-31,,Full,335
BMW,X5,43646,Automatic,2010,2023-09-04,,Base,335
Toyota,Camry,166679,Automatic,2010,2022-12-24,,Full,301
Toyota,RAV4,53327,Automatic,2000,2023-03-13,,Base,203
Mercedes-Benz,S-Class,58663,Automatic,2020,2022-12-29,,Advanced,362
BMW,3 Series,176247,Automatic,2017,2023-03-07,,Advanced,255
Audi,A6,76023,Automatic,2018,2022-12-27,,Base,335
Audi,A6,173504,Automatic,2001,2022-12-07,,Advanced,335
BMW,X5,29968,Automatic,2010,2023-08-06,,Luxe,335
Mercedes-Benz,E-Class,157953,Automatic,2009,2023-05-28,,Advanced,255
Toyota,Camry,167032,Automatic,2006,2023-05-04,,Advanced,301
BMW,3 Series,56429,Automatic,2021,2023-06-15,,Base,255
Mercedes-Benz,S-Class,38855,Automatic,2002,2023-08-17,,Luxe,463
BMW,3 Series,70200,Automatic,2022,2023-04-20,,Advanced,382
Toyota,Camry,156134,Automatic,2012,2023-05-16,,Full,208
Audi,Q5,25003,Automatic,2018,2023-09-19,,Luxe,349
BMW,X5,16365,Automatic,2011,2023-06-14,,Full,335
Ford,F-150,182845,Automatic,2012,2023-08-24,,Luxe,400
BMW,3 Series,49617,Automatic,2022,2023-06-22,,Full,382
Ford,Fusion,57544,Automatic,2013,2023-02-12,,Advanced,325
Mercedes-Benz,GLC,93735,Automatic,2012,2023-05-27,,Luxe,255
Toyota,RAV4,192706,Automatic,2022,2023-10-05,,Advanced,203
Audi,Q7,165633,Automatic,2001,2023-02-11,,Base,335
BMW,5 Series,95068,Automatic,2003,2023-03-02,,Advanced,248
Mercedes-Benz,GLC,63179,Automatic,2018,2022-11-22,,Full,255
Toyota,RAV4,93976,Automatic,2004,2023-04-22,,Base,219
Audi,Q7,10519,Automatic,2021,2023-02-19,,Luxe,335
Toyota,RAV4,184141,Automatic,2006,2023-01-11,,Base,219
Chevrolet,Impala,12584,Automatic,2003,2023-08-24,,Advanced,305
Toyota,Corolla,175563,Automatic,2000,2023-07-01,,Base,139
BMW,5 Series,159740,Automatic,2011,2023-10-05,,Advanced,335
Ford,Fusion,22930,Automatic,2000,2023-01-09,,Advanced,188
Ford,Explorer,138569,Automatic,2015,2023-06-28,,Base,300
BMW,X3,148518,Automatic,2003,2023-01-14,,Full,382
Ford,Fusion,111964,Automatic,2020,2023-03-24,,Luxe,188
Audi,Q7,92441,Automatic,2010,2023-06-13,,Full,335
Chevrolet,Impala,93765,Automatic,2020,2023-10-05,,Luxe,305
Mercedes-Benz,S-Class,105923,Automatic,2018,2022-12-20,,Full,463
Chevrolet,Malibu,131731,Automatic,2012,2022-12-27,,Luxe,250
Ford,Explorer,96465,Automatic,2017,2023-03-12,,Full,300
BMW,X5,112207,Automatic,2003,2023-06-13,,Advanced,335
Toyota,RAV4,133792,Automatic,2000,2023-05-08,,Full,219
BMW,X5,129160,Automatic,2015,2023-09-28,,Advanced,456
Ford,Mustang,147785,Automatic,2012,2023-03-10,,Base,450
Ford,Fusion,182947,Automatic,2015,2023-03-18,,Advanced,325
Mercedes-Benz,S-Class,146358,Automatic,2002,2023-11-13,,Full,362
Ford,Fusion,161840,Automatic,2012,2023-05-12,,Full,325
Toyota,Camry,180731,Automatic,2020,2023-11-05,,Full,301
Audi,A4,94817,Automatic,2020,2023-07-05,,Base,261
Audi,Q7,68994,Automatic,2005,2023-06-30,,Luxe,335
Ford,Explorer,142214,Automatic,2015,2023-09-08,,Advanced,300
BMW,X5,128563,Automatic,2015,2023-04-13,,Full,335
Chevrolet,Equinox,91492,Automatic,2003,2023-05-31,,Base,252
Toyota,Corolla,192027,Automatic,2018,2022-12-01,,Base,139
Toyota,Prius,181420,Automatic,2009,2023-04-12,,Advanced,121
Ford,Fusion,144747,Automatic,2007,2023-02-17,,Full,325
Mercedes-Benz,E-Class,69293,Automatic,2008,2023-11-02,,Base,362
Ford,Explorer,58121,Automatic,2007,2023-01-30,,Luxe,290
BMW,5 Series,32548,Automatic,2023,2023-04-17,,Luxe,248
Ford,Fusion,135409,Automatic,2013,2023-02-26,,Base,188
BMW,X5,59808,Automatic,2023,2022-12-03,,Luxe,456
Chevrolet,Silverado,93821,Automatic,2003,2023-09-24,,Advanced,355
Toyota,Camry,111845,Automatic,2003,2023-05-19,,Advanced,301
Audi,Q7,135406,Automatic,2005,2023-03-28,,Full,335
Toyota,RAV4,149232,Automatic,2016,2023-05-13,,Full,219
Ford,Mustang,141177,Automatic,2002,2023-01-20,,Advanced,300
Mercedes-Benz,E-Class,161386,Automatic,2007,2023-04-18,,Advanced,362
Audi,Q7,57450,Automatic,2012,2023-10-03,,Luxe,335
Audi,A4,100868,Automatic,2017,2023-10-07,,Base,261
Chevrolet,Equinox,128582,Automatic,2013,2022-11-15,,Advanced,252
Chevrolet,Malibu,86914,Automatic,2016,2023-03-25,,Advanced,250
BMW,5 Series,65834,Automatic,2009,2023-09-10,,Base,248
Ford,Explorer,83482,Automatic,2015,2023-01-18,,Full,300
Ford,F-150,102155,Automatic,2000,2023-10-06,,Full,400
Toyota,Camry,155549,Manual,2008,2023-01-16,,Full,203
Audi,Q7,15964,Automatic,2006,2023-02-27,,Base,335
Toyota,Corolla,11347,Automatic,2018,2023-02-07,,Base,169
Toyota,Prius,192887,Automatic,2018,2023-01-28,,Full,121
Ford,Explorer,72504,Automatic,2003,2022-12-17,,Luxe,290
Toyota,Camry,90427,Automatic,2009,2022-11-16,,Luxe,208
Audi,A6,175618,Automatic,2019,2023-08-06,,Full,335
BMW,X3,33629,Automatic,2021,2023-09-13,,Full,248
Toyota,Prius,191587,Automatic,2010,2022-11-23,,Luxe,121
Toyota,Camry,137767,Automatic,2000,2023-07-26,,Base,203
Toyota,Corolla,111802,Automatic,2008,2022-12-23,,Base,169
Toyota,Camry,154412,Automatic,2023,2023-02-19,,Base,208
Ford,Mustang,128448,Manual,2000,2022-11-22,,Full,300
