Car_make,Model,Mileage,Transmission,Year,Website_post_date,Sell_date,Options,Horsepower
Toyota,RAV4,182403,Automatic,2013,14.05.23,,Luxe,203
Ford,Mustang,30245,Automatic,2012,05.02.23,,Luxe,300
Mercedes-Benz,S-Class,45038,Automatic,2001,17.07.23,,Advanced,463
Toyota,RAV4,157068,Automatic,2011,08.10.23,,Advanced,219
BMW,X3,81490,Automatic,2020,09.07.23,,Luxe,248
Ford,F-150,72472,Automatic,2010,23.10.23,,Luxe,400
Ford,F-150,100824,Manual,2003,08.04.23,,Full,400
Ford,F-150,90798,Automatic,2023,13.12.22,,Advanced,400
Audi,A6,153933,Automatic,2013,11.11.23,,Base,248
Mercedes-Benz,GLC,89908,Automatic,2012,15.08.23,,Full,362
Toyota,Prius,68969,Automatic,2012,23.09.23,,Base,121
Audi,A4,173885,Automatic,2018,24.01.23,,Luxe,261
Audi,Q7,98397,Automatic,2013,03.05.23,,Base,335
BMW,X3,51106,Automatic,2023,19.02.23,,Luxe,382
Audi,A6,23772,Automatic,2013,28.11.22,,Advanced,248
Audi,A6,195420,Automatic,2005,15.02.23,,Full,248
Mercedes-Benz,S-Class,84577,Automatic,2013,31.12.22,,Base,463
Audi,A4,187050,Automatic,2017,19.12.22,,Base,261
Mercedes-Benz,E-Class,10560,Manual,2001,29.10.23,,Advanced,362
Audi,Q5,87118,Automatic,2011,25.03.23,,Full,349
Chevrolet,Equinox,17689,Automatic,2019,06.02.23,,Advanced,170
Ford,Fusion,81991,Automatic,2018,17.07.23,,Advanced,325
Chevrolet,Silverado,162631,Automatic,2019,26.01.23,,Full,285
Chevrolet,Equinox,39953,Automatic,2022,18.01.23,,Luxe,252
Audi,A6,49126,Automatic,2010,12.01.23,,Base,248
Ford,Mustang,133534,Automatic,2021,30.08.23,,Advanced,300
BMW,X3,180721,Automatic,2013,07.05.23,,Full,248
BMW,3 Series,178921,Automatic,2010,08.05.23,,Advanced,382
Chevrolet,Silverado,123752,Automatic,2005,07.01.23,,Base,285
Chevrolet,Silverado,150579,Automatic,2023,09.09.23,,Advanced,355
Ford,F-150,70768,Automatic,2003,11.01.23,,Advanced,400
Toyota,Corolla,18970,Automatic,2017,07.05.23,,Full,139
Ford,Mustang,160594,Automatic,2021,11.10.23,,Base,450
Chevrolet,Impala,177831,Automatic,2008,27.09.23,,Advanced,305
Mercedes-Benz,GLC,19220,Automatic,2011,15.08.23,,Advanced,255
Audi,Q5,160122,Automatic,2008,15.03.23,,Advanced,349
Toyota,Camry,173750,Automatic,2019,28.09.23,,Advanced,208
Chevrolet,Silverado,190538,Automatic,2014,24.02.23,,Full,285
Chevrolet,Malibu,168218,Automatic,2011,24.10.23,,Luxe,250
Toyota,Camry,76579,Automatic,2020,08.11.23,,Luxe,301
Mercedes-Benz,C-Class,88709,Automatic,2012,15.03.23,,Advanced,385
Chevrolet,Equinox,143959,Automatic,2006,22.06.23,,Base,170
Mercedes-Benz,C-Class,96118,Automatic,2004,01.03.23,,Base,385
Mercedes-Benz,S-Class,43068,Automatic,2013,08.04.23,,Advanced,362
Audi,Q5,21178,Automatic,2016,14.10.23,,Luxe,349
BMW,3 Series,121517,Automatic,2021,19.05.23,,Advanced,255
BMW,3 Series,149682,Automatic,2001,18.12.22,,Base,255
Toyota,Corolla,54248,Automatic,2018,28.12.22,,Base,139
Ford,Fusion,124540,Automatic,2007,26.06.23,,Full,188
BMW,X5,142174,Automatic,2015,03.06.23,,Base,335
Ford,F-150,100032,Automatic,2003,17.07.23,,Luxe,400
Toyota,Corolla,175700,Automatic,2019,07.07.23,,Advanced,139
Ford,Mustang,29049,Automatic,2012,23.12.22,,Full,450
BMW,3 Series,141738,Automatic,2010,06.02.23,,Base,382
Chevrolet,Silverado,124632,Automatic,2012,10.02.23,,Full,355
BMW,X3,28257,Automatic,2023,02.07.23,,Full,248
Chevrolet,Malibu,63546,Automatic,2010,21.04.23,,Base,182
Mercedes-Benz,C-Class,41576,Automatic,2015,07.01.23,,Full,255
Toyota,RAV4,127616,Manual,2022,14.10.23,,Luxe,203
Chevrolet,Silverado,121909,Automatic,2018,19.10.23,,Luxe,355
BMW,5 Series,198782,Automatic,2002,29.01.23,,Base,248
Chevrolet,Malibu,16167,Automatic,2002,23.05.23,,Base,250
Chevrolet,Impala,94089,Automatic,2016,24.10.23,,Full,305
Chevrolet,Malibu,80690,Automatic,2003,30.05.23,,Full,182
Mercedes-Benz,C-Class,144206,Automatic,2016,06.11.23,,Full,385
Audi,Q5,168698,Automatic,2023,12.12.22,,Advanced,261
Ford,F-150,161432,Automatic,2014,18.06.23,,Luxe,400
Toyota,RAV4,112858,Automatic,2014,19.05.23,,Full,203
BMW,X5,198539,Automatic,2010,16.09.23,,Full,456
Chevrolet,Equinox,13393,Automatic,2011,19.03.23,,Advanced,252
BMW,X5,150508,Automatic,2005,04.03.23,,Advanced,335
Ford,F-150,178856,Automatic,2020,11.12.22,,Base,400
Chevrolet,Malibu,134645,Automatic,2006,20.04.23,,Full,250
Chevrolet,Malibu,136930,Automatic,2009,13.07.23,,Full,250
BMW,X3,174547,Automatic,2002,23.02.23,,Base,248
Ford,F-150,98251,Automatic,2012,04.03.23,,Advanced,400
BMW,3 Series,118757,Manual,2001,09.05.23,,Luxe,255
Chevrolet,Equinox,47325,Automatic,2007,30.01.23,,Base,170
Mercedes-Benz,E-Class,42021,Automatic,2009,10.11.23,,Luxe,255
Ford,Fusion,25320,Automatic,2017,26.04.23,,Full,188
Mercedes-Benz,S-Class,179136,Automatic,2011,17.01.23,,Luxe,463
Audi,Q5,173757,Automatic,2000,21.03.23,,Advanced,349
Mercedes-Benz,GLC,87426,Automatic,2010,15.05.23,,Advanced,362
Ford,F-150,35653,Automatic,2006,14.08.23,,Full,400
Ford,Mustang,124627,Automatic,2007,03.01.23,,Full,300
Mercedes-Benz,C-Class,51628,Automatic,2023,06.09.23,,Base,385
Mercedes-Benz,C-Class,33543,Automatic,2009,12.12.22,,Advanced,385
Toyota,Camry,146986,Automatic,2004,26.08.23,,Advanced,208
Audi,Q7,19638,Automatic,2009,26.05.23,,Advanced,335
Chevrolet,Malibu,118558,Automatic,2005,16.10.23,,Luxe,182
Ford,Explorer,18025,Automatic,2019,21.05.23,,Base,290
Ford,Mustang,24784,Automatic,2021,26.09.23,,Advanced,300
Toyota,Corolla,117963,Automatic,2020,18.02.23,,Advanced,139
BMW,X5,187381,Automatic,2020,06.08.23,,Full,335
Toyota,Corolla,145510,Automatic,2022,07.04.23,,Advanced,169
Toyota,Camry,61640,Automatic,2016,20.05.23,,Advanced,301
Mercedes-Benz,C-Class,70749,Automatic,2019,02.09.23,,Base,385
Ford,Fusion,164014,Automatic,2020,25.10.23,,Base,188
BMW,5 Series,185759,Automatic,2002,05.03.23,,Full,248
BMW,X3,54865,Automatic,2017,24.04.23,,Base,382
Ford,F-150,156102,Automatic,2010,08.08.23,,Full,400
Mercedes-Benz,C-Class,149109,Automatic,2022,17.05.23,,Base,255
Toyota,Corolla,78667,Automatic,2014,25.06.23,,Advanced,139
Mercedes-Benz,E-Class,96042,Automatic,2023,21.08.23,,Advanced,255
Toyota,RAV4,55584,Automatic,2009,23.06.23,,Base,203
Mercedes-Benz,GLC,26483,Automatic,2008,27.01.23,,Advanced,255
Ford,F-150,184891,Automatic,2008,25.05.23,,Luxe,400
BMW,X5,107975,Automatic,2009,02.10.23,,Full,456
Chevrolet,Silverado,72373,Automatic,2023,30.07.23,,Base,285
Ford,Fusion,73506,Automatic,2016,27.08.23,,Base,325
Audi,Q7,14701,Automatic,2020,30.12.22,,Base,335
BMW,5 Series,18894,Automatic,2005,25.01.23,,Luxe,248
Toyota,Camry,101922,Automatic,2014,21.07.23,,Luxe,208
Ford,F-150,107603,Automatic,2009,12.09.23,,Advanced,400
Chevrolet,Malibu,146759,Automatic,2018,16.01.23,,Base,182
Audi,A4,167552,Manual,2023,16.09.23,,Luxe,261
Chevrolet,Silverado,14606,Automatic,2005,19.09.23,,Full,355
Mercedes-Benz,C-Class,127703,Automatic,2022,14.06.23,,Base,385
Chevrolet,Equinox,142894,Automatic,2023,19.10.23,,Luxe,170
Mercedes-Benz,E-Class,175924,Automatic,2018,23.06.23,,Luxe,362
BMW,X3,185184,Automatic,2010,24.01.23,,Luxe,248
Audi,A6,170332,Automatic,2020,31.10.23,,Base,335
Mercedes-Benz,C-Class,74464,Automatic,2004,25.08.23,,Full,255
Audi,A6,137102,Automatic,2006,26.05.23,,Base,335
Mercedes-Benz,S-Class,67471,Automatic,2013,22.07.23,,Luxe,463
BMW,X3,75242,Automatic,2010,02.02.23,,Luxe,248
BMW,X5,11062,Manual,2023,31.05.23,,Full,335
Chevrolet,Impala,60831,Automatic,2017,13.04.23,,Base,305
Ford,Mustang,142037,Automatic,2001,27.04.23,,Full,300
Ford,Mustang,10012,Automatic,2010,27.07.23,,Luxe,300
Chevrolet,Impala,194624,Automatic,2017,06.02.23,,Luxe,305
Toyota,RAV4,132267,Automatic,2017,02.11.23,,Base,203
Audi,A6,72419,Automatic,2015,12.05.23,,Base,248
Audi,Q5,67467,Automatic,2001,17.08.23,,Base,349
Ford,F-150,120064,Automatic,2002,06.07.23,,Advanced,400
Mercedes-Benz,E-Class,116575,Automatic,2000,23.12.22,,Full,362
Chevrolet,Equinox,92383,Manual,2018,29.07.23,,Luxe,170
BMW,5 Series,143235,Automatic,2017,19.02.23,,Luxe,335
BMW,3 Series,152800,Automatic,2019,09.01.23,,Base,382
Mercedes-Benz,E-Class,147849,Automatic,2009,07.08.23,,Base,362
Toyota,RAV4,106839,Automatic,2021,25.06.23,,Base,219
Chevrolet,Silverado,111787,Automatic,2002,01.01.23,,Full,355
Ford,F-150,79856,Automatic,2002,19.08.23,,Base,400
BMW,3 Series,52340,Automatic,2002,12.02.23,,Luxe,255
Toyota,Camry,140724,Automatic,2019,25.07.23,,Advanced,208
BMW,X5,173464,Automatic,2015,12.03.23,,Advanced,335
Mercedes-Benz,S-Class,34530,Automatic,2022,04.12.22,,Full,362
Mercedes-Benz,C-Class,127510,Automatic,2018,28.07.23,,Base,255
Toyota,RAV4,124910,Automatic,2012,07.10.23,,Base,219
BMW,X5,86576,Automatic,2021,23.06.23,,Full,335
BMW,X5,145858,Automatic,2000,22.06.23,,Luxe,335
Audi,A6,186563,Automatic,2016,23.12.22,,Base,335
Ford,F-150,155368,Automatic,2021,27.06.23,,Luxe,400
Toyota,Prius,70604,Automatic,2015,22.01.23,,Luxe,121
Ford,Explorer,153415,Automatic,2005,30.11.22,,Base,300
Audi,Q7,10375,Automatic,2002,24.10.23,,Base,335
Chevrolet,Silverado,158933,Automatic,2009,25.01.23,,Luxe,285
Chevrolet,Silverado,109634,Automatic,2009,01.07.23,,Luxe,285
Mercedes-Benz,E-Class,189762,Automatic,2015,04.07.23,,Luxe,255
Mercedes-Benz,GLC,141049,Automatic,2018,03.07.23,,Advanced,362
Chevrolet,Impala,61933,Automatic,2004,30.04.23,,Advanced,305
Chevrolet,Equinox,179952,Automatic,2000,25.11.22,,Luxe,170
Ford,Mustang,98235,Automatic,2003,08.12.22,,Luxe,450
BMW,5 Series,123130,Automatic,2013,07.05.23,,Advanced,248
Toyota,Camry,168860,Automatic,2017,06.06.23,,Advanced,301
BMW,X5,46865,Automatic,2023,14.06.23,,Luxe,456
Audi,Q5,183829,Manual,2000,22.06.23,,Full,349
Ford,Explorer,158017,Automatic,2021,16.01.23,,Advanced,300
Audi,Q7,83780,Automatic,2004,31.10.23,,Full,335
BMW,X5,43646,Automatic,2010,04.09.23,,Base,335
Toyota,Camry,166679,Automatic,2010,24.12.22,,Full,301
Toyota,RAV4,53327,Automatic,2000,13.03.23,,Base,203
Mercedes-Benz,S-Class,58663,Automatic,2020,29.12.22,,Advanced,362
BMW,3 Series,176247,Automatic,2017,07.03.23,,Advanced,255
Audi,A6,76023,Automatic,2018,27.12.22,,Base,335
Audi,A6,173504,Automatic,2001,07.12.22,,Advanced,335
BMW,X5,29968,Automatic,2010,06.08.23,,Luxe,335
Mercedes-Benz,E-Class,157953,Automatic,2009,28.05.23,,Advanced,255
Toyota,Camry,167032,Automatic,2006,04.05.23,,Advanced,301
BMW,3 Series,56429,Automatic,2021,15.06.23,,Base,255
Mercedes-Benz,S-Class,38855,Automatic,2002,17.08.23,,Luxe,463
BMW,3 Series,70200,Automatic,2022,20.04.23,,Advanced,382
Toyota,Camry,156134,Automatic,2012,16.05.23,,Full,208
Audi,Q5,25003,Automatic,2018,19.09.23,,Luxe,349
BMW,X5,16365,Automatic,2011,14.06.23,,Full,335
Ford,F-150,182845,Automatic,2012,24.08.23,,Luxe,400
BMW,3 Series,49617,Automatic,2022,22.06.23,,Full,382
Ford,Fusion,57544,Automatic,2013,12.02.23,,Advanced,325
Mercedes-Benz,GLC,93735,Automatic,2012,27.05.23,,Luxe,255
Toyota,RAV4,192706,Automatic,2022,05.10.23,,Advanced,203
Audi,Q7,165633,Automatic,2001,11.02.23,,Base,335
BMW,5 Series,95068,Automatic,2003,02.03.23,,Advanced,248
Mercedes-Benz,GLC,63179,Automatic,2018,22.11.22,,Full,255
Toyota,RAV4,93976,Automatic,2004,22.04.23,,Base,219
Audi,Q7,10519,Automatic,2021,19.02.23,,Luxe,335
Toyota,RAV4,184141,Automatic,2006,11.01.23,,Base,219
Chevrolet,Impala,12584,Automatic,2003,24.08.23,,Advanced,305
Toyota,Corolla,175563,Automatic,2000,01.07.23,,Base,139
BMW,5 Series,159740,Automatic,2011,05.10.23,,Advanced,335
Ford,Fusion,22930,Automatic,2000,09.01.23,,Advanced,188
Ford,Explorer,138569,Automatic,2015,28.06.23,,Base,300
BMW,X3,148518,Automatic,2003,14.01.23,,Full,382
Ford,Fusion,111964,Automatic,2020,24.03.23,,Luxe,188
Audi,Q7,92441,Automatic,2010,13.06.23,,Full,335
Chevrolet,Impala,93765,Automatic,2020,05.10.23,,Luxe,305
Mercedes-Benz,S-Class,105923,Automatic,2018,20.12.22,,Full,463
Chevrolet,Malibu,131731,Automatic,2012,27.12.22,,Luxe,250
Ford,Explorer,96465,Automatic,2017,12.03.23,,Full,300
BMW,X5,112207,Automatic,2003,13.06.23,,Advanced,335
Toyota,RAV4,133792,Automatic,2000,08.05.23,,Full,219
BMW,X5,129160,Automatic,2015,28.09.23,,Advanced,456
Ford,Mustang,147785,Automatic,2012,10.03.23,,Base,450
Ford,Fusion,182947,Automatic,2015,18.03.23,,Advanced,325
Mercedes-Benz,S-Class,146358,Automatic,2002,13.11.23,,Full,362
Ford,Fusion,161840,Automatic,2012,12.05.23,,Full,325
Toyota,Camry,180731,Automatic,2020,05.11.23,,Full,301
Audi,A4,94817,Automatic,2020,05.07.23,,Base,261
Audi,Q7,68994,Automatic,2005,30.06.23,,Luxe,335
Ford,Explorer,142214,Automatic,2015,08.09.23,,Advanced,300
BMW,X5,128563,Automatic,2015,13.04.23,,Full,335
Chevrolet,Equinox,91492,Automatic,2003,31.05.23,,Base,252
Toyota,Corolla,192027,Automatic,2018,01.12.22,,Base,139
Toyota,Prius,181420,Automatic,2009,12.04.23,,Advanced,121
Ford,Fusion,144747,Automatic,2007,17.02.23,,Full,325
Mercedes-Benz,E-Class,69293,Automatic,2008,02.11.23,,Base,362
Ford,Explorer,58121,Automatic,2007,30.01.23,,Luxe,290
BMW,5 Series,32548,Automatic,2023,17.04.23,,Luxe,248
Ford,Fusion,135409,Automatic,2013,26.02.23,,Base,188
BMW,X5,59808,Automatic,2023,03.12.22,,Luxe,456
Chevrolet,Silverado,93821,Automatic,2003,24.09.23,,Advanced,355
Toyota,Camry,111845,Automatic,2003,19.05.23,,Advanced,301
Audi,Q7,135406,Automatic,2005,28.03.23,,Full,335
Toyota,RAV4,149232,Automatic,2016,13.05.23,,Full,219
Ford,Mustang,141177,Automatic,2002,20.01.23,,Advanced,300
Mercedes-Benz,E-Class,161386,Automatic,2007,18.04.23,,Advanced,362
Audi,Q7,57450,Automatic,2012,03.10.23,,Luxe,335
Audi,A4,100868,Automatic,2017,07.10.23,,Base,261
Chevrolet,Equinox,128582,Automatic,2013,15.11.22,,Advanced,252
Chevrolet,Malibu,86914,Automatic,2016,25.03.23,,Advanced,250
BMW,5 Series,65834,Automatic,2009,10.09.23,,Base,248
Ford,Explorer,83482,Automatic,2015,18.01.23,,Full,300
Ford,F-150,102155,Automatic,2000,06.10.23,,Full,400
Toyota,Camry,155549,Manual,2008,16.01.23,,Full,203
Audi,Q7,15964,Automatic,2006,27.02.23,,Base,335
Toyota,Corolla,11347,Automatic,2018,07.02.23,,Base,169
Toyota,Prius,192887,Automatic,2018,28.01.23,,Full,121
Ford,Explorer,72504,Automatic,2003,17.12.22,,Luxe,290
Toyota,Camry,90427,Automatic,2009,16.11.22,,Luxe,208
Audi,A6,175618,Automatic,2019,06.08.23,,Full,335
BMW,X3,33629,Automatic,2021,13.09.23,,Full,248
Toyota,Prius,191587,Automatic,2010,23.11.22,,Luxe,121
Toyota,Camry,137767,Automatic,2000,26.07.23,,Base,203
Toyota,Corolla,111802,Automatic,2008,23.12.22,,Base,169
Toyota,Camry,154412,Automatic,2023,19.02.23,,Base,208
Ford,Mustang,128448,Manual,2000,22.11.22,,Full,300
