Car_make,Model,Mileage,Transmission,Year,Website_post_date,Sell_date,Options,Horsepower,Color,Damage,Body_style,Fuel_type,Num_of_prev_owners,Estimated_price
Audi,Q7,14137,Automatic,2005,14.11.23,,Luxe,335,black,Total,Coupe,Diesel,1,81977
Toyota,RAV4,77981,Automatic,2023,23.01.23,,Luxe,203,blue,None,Wagon,Electric,4,55312
Audi,A4,192969,Automatic,2012,01.03.23,,Base,261,blue,Total,Van,Diesel,4,45445
Chevrolet,Impala,160059,Automatic,2014,16.05.23,,Luxe,305,silver,Medium,Coupe,Hybrid,3,26598
Audi,Q5,151705,Automatic,2005,29.08.23,,Luxe,261,red,Total,Sedan,Electric,3,114024
Audi,A6,81171,Automatic,2021,03.04.23,,Base,335,red,None,Convertible,Diesel,5,116612
Toyota,RAV4,107349,Automatic,2007,02.04.23,,Luxe,219,silver,Medium,SUV,Plug-in Hybrid,4,15008
BMW,5 Series,20296,Automatic,2023,22.09.23,,Full,335,silver,None,Hatchback,Gasoline,1,37520
Toyota,Prius,126270,Automatic,2009,13.07.23,,Advanced,121,silver,Total,Truck,Plug-in Hybrid,2,82541
Ford,Fusion,42149,Automatic,2008,15.10.23,,Advanced,188,white,None,Hatchback,Hybrid,4,4370
Audi,Q7,172090,Automatic,2011,08.06.23,,Full,335,black,Total,SUV,Gasoline,3,83059
Ford,Fusion,110397,Automatic,2001,04.01.23,,Advanced,325,white,Medium,Van,Gasoline,3,52916
Ford,Mustang,71186,Automatic,2018,18.01.23,,Luxe,450,white,None,Wagon,Diesel,5,28509
Ford,F-150,29049,Automatic,2020,28.04.23,,Luxe,400,red,Low,Van,Gasoline,1,29578
Audi,A6,78052,Automatic,2022,02.11.23,,Base,248,beige,None,SUV,Diesel,4,77667
Mercedes-Benz,GLC,184747,Automatic,2016,27.03.23,,Advanced,362,black,None,Truck,Plug-in Hybrid,4,20296
Ford,F-150,172319,Automatic,2001,28.05.23,,Full,400,beige,Total,Wagon,Diesel,2,64054
Mercedes-Benz,GLC,180113,Automatic,2005,19.06.23,,Full,255,blue,Medium,Van,Gasoline,1,63607
Mercedes-Benz,E-Class,103649,Automatic,2016,16.04.23,,Advanced,255,white,None,Truck,Gasoline,4,87371
Chevrolet,Silverado,96898,Manual,2023,09.03.23,,Luxe,355,blue,Low,Van,Plug-in Hybrid,2,44687
Ford,Mustang,28560,Automatic,2002,23.09.23,,Advanced,300,silver,Total,SUV,Electric,3,58360
Toyota,Corolla,165587,Automatic,2003,01.02.23,,Full,169,beige,None,Van,Gasoline,1,17485
Mercedes-Benz,GLC,130674,Automatic,2016,15.01.23,,Advanced,255,red,Low,Convertible,Electric,2,85577
Toyota,Camry,125518,Automatic,2022,12.06.23,,Luxe,203,blue,Total,Hatchback,Hybrid,4,44033
Chevrolet,Equinox,199040,Automatic,2003,18.07.23,,Advanced,170,red,Medium,Convertible,Diesel,2,74181
Toyota,RAV4,73318,Automatic,2003,06.12.22,,Base,203,red,Low,Convertible,Plug-in Hybrid,3,18375
Mercedes-Benz,GLC,160541,Automatic,2011,25.01.23,,Base,362,black,Low,Wagon,Plug-in Hybrid,3,45992
Audi,A4,87495,Automatic,2021,02.06.23,,Full,261,white,Low,SUV,Electric,3,41649
Audi,Q5,38632,Automatic,2018,07.05.23,,Base,261,beige,None,Wagon,Diesel,2,41470
Chevrolet,Malibu,71341,Automatic,2016,27.05.23,,Full,182,silver,Low,Convertible,Diesel,4,29326
Mercedes-Benz,E-Class,97267,Automatic,2002,13.07.23,,Advanced,255,red,Low,Van,Electric,3,24119
Mercedes-Benz,GLC,179051,Automatic,2004,09.11.23,,Full,255,beige,Low,Van,Hybrid,5,69447
BMW,X3,128270,Manual,2000,07.05.23,,Luxe,248,blue,Medium,Sedan,Diesel,4,97240
Toyota,Corolla,25577,Automatic,2012,17.01.23,,Base,169,red,Total,Coupe,Gasoline,5,58406
Audi,Q7,183912,Manual,2011,13.04.23,,Advanced,335,beige,None,Coupe,Electric,5,32963
Ford,Mustang,52994,Automatic,2008,18.05.23,,Base,450,black,Low,Van,Gasoline,2,58963
Ford,Fusion,149151,Automatic,2001,06.12.22,,Full,188,blue,None,Hatchback,Gasoline,1,47937
Chevrolet,Silverado,29441,Automatic,2011,06.12.22,,Full,285,black,Total,Convertible,Hybrid,5,16444
BMW,5 Series,38600,Automatic,2003,19.08.23,,Base,248,beige,Low,Van,Plug-in Hybrid,2,94293
Toyota,RAV4,182403,Automatic,2013,14.05.23,,Luxe,203,black,Total,Sedan,Electric,4,62353
Ford,Mustang,30245,Automatic,2012,05.02.23,,Luxe,300,beige,None,Wagon,Hybrid,4,114652
Mercedes-Benz,S-Class,45038,Automatic,2001,17.07.23,,Advanced,463,blue,Medium,SUV,Electric,2,20604
Toyota,RAV4,157068,Automatic,2011,08.10.23,,Advanced,219,red,Medium,Coupe,Hybrid,2,105258
BMW,X3,81490,Automatic,2020,09.07.23,,Luxe,248,blue,Low,SUV,Diesel,4,54981
Ford,F-150,72472,Automatic,2010,23.10.23,,Luxe,400,white,Low,Coupe,Plug-in Hybrid,5,43697
Ford,F-150,100824,Manual,2003,08.04.23,,Full,400,blue,Low,Wagon,Plug-in Hybrid,1,22683
Ford,F-150,90798,Automatic,2023,13.12.22,,Advanced,400,red,Total,Sedan,Electric,4,40434
Audi,A6,153933,Automatic,2013,11.11.23,,Base,248,red,Low,Coupe,Hybrid,3,100107
Mercedes-Benz,GLC,89908,Automatic,2012,15.08.23,,Full,362,red,Total,Wagon,Gasoline,5,64047
Toyota,Prius,68969,Automatic,2012,23.09.23,,Base,121,white,Low,Coupe,Electric,5,64838
Audi,A4,173885,Automatic,2018,24.01.23,,Luxe,261,blue,Low,Convertible,Electric,2,20874
Audi,Q7,98397,Automatic,2013,03.05.23,,Base,335,blue,None,Convertible,Gasoline,4,66101
BMW,X3,51106,Automatic,2023,19.02.23,,Luxe,382,blue,Medium,Wagon,Hybrid,2,80355
Audi,A6,23772,Automatic,2013,28.11.22,,Advanced,248,red,Medium,Wagon,Gasoline,3,76360
Audi,A6,195420,Automatic,2005,15.02.23,,Full,248,blue,Total,Truck,Plug-in Hybrid,5,18189
Mercedes-Benz,S-Class,84577,Automatic,2013,31.12.22,,Base,463,beige,Medium,Van,Gasoline,3,6896
Audi,A4,187050,Automatic,2017,19.12.22,,Base,261,beige,Total,Van,Diesel,3,56116
Mercedes-Benz,E-Class,10560,Manual,2001,29.10.23,,Advanced,362,blue,None,Sedan,Gasoline,5,13315
Audi,Q5,87118,Automatic,2011,25.03.23,,Full,349,blue,Total,Coupe,Plug-in Hybrid,2,66630
Chevrolet,Equinox,17689,Automatic,2019,06.02.23,,Advanced,170,white,None,Hatchback,Hybrid,1,16929
Ford,Fusion,81991,Automatic,2018,17.07.23,,Advanced,325,white,None,Convertible,Gasoline,2,35319
Chevrolet,Silverado,162631,Automatic,2019,26.01.23,,Full,285,black,None,Hatchback,Hybrid,2,24056
Chevrolet,Equinox,39953,Automatic,2022,18.01.23,,Luxe,252,red,Low,Truck,Gasoline,3,104548
Audi,A6,49126,Automatic,2010,12.01.23,,Base,248,red,Total,Coupe,Electric,5,42654
Ford,Mustang,133534,Automatic,2021,30.08.23,,Advanced,300,red,None,Wagon,Gasoline,5,113979
BMW,X3,180721,Automatic,2013,07.05.23,,Full,248,silver,None,Van,Plug-in Hybrid,2,114052
BMW,3 Series,178921,Automatic,2010,08.05.23,,Advanced,382,black,Medium,Convertible,Diesel,3,58777
Chevrolet,Silverado,123752,Automatic,2005,07.01.23,,Base,285,red,Medium,Convertible,Plug-in Hybrid,5,21163
Chevrolet,Silverado,150579,Automatic,2023,09.09.23,,Advanced,355,red,Total,Sedan,Diesel,3,58661
Ford,F-150,70768,Automatic,2003,11.01.23,,Advanced,400,black,Medium,Coupe,Diesel,3,97751
Toyota,Corolla,18970,Automatic,2017,07.05.23,,Full,139,silver,Total,Wagon,Hybrid,2,36865
Ford,Mustang,160594,Automatic,2021,11.10.23,,Base,450,red,Medium,Van,Diesel,4,12130
Chevrolet,Impala,177831,Automatic,2008,27.09.23,,Advanced,305,black,Total,Coupe,Electric,5,104200
Mercedes-Benz,GLC,19220,Automatic,2011,15.08.23,,Advanced,255,blue,Medium,Wagon,Hybrid,3,51448
Audi,Q5,160122,Automatic,2008,15.03.23,,Advanced,349,white,Total,Van,Gasoline,1,84534
Toyota,Camry,173750,Automatic,2019,28.09.23,,Advanced,208,blue,None,Coupe,Plug-in Hybrid,5,112360
Chevrolet,Silverado,190538,Automatic,2014,24.02.23,,Full,285,blue,None,Coupe,Gasoline,1,107718
Chevrolet,Malibu,168218,Automatic,2011,24.10.23,,Luxe,250,red,None,Convertible,Electric,5,4871
Toyota,Camry,76579,Automatic,2020,08.11.23,,Luxe,301,beige,Medium,Van,Hybrid,4,101188
Mercedes-Benz,C-Class,88709,Automatic,2012,15.03.23,,Advanced,385,blue,Low,SUV,Gasoline,2,39555
Chevrolet,Equinox,143959,Automatic,2006,22.06.23,,Base,170,beige,Medium,Van,Electric,2,86215
Mercedes-Benz,C-Class,96118,Automatic,2004,01.03.23,,Base,385,black,Low,Sedan,Diesel,3,107273
Mercedes-Benz,S-Class,43068,Automatic,2013,08.04.23,,Advanced,362,black,None,Hatchback,Electric,4,6052
Audi,Q5,21178,Automatic,2016,14.10.23,,Luxe,349,white,Medium,Van,Plug-in Hybrid,1,65275
BMW,3 Series,121517,Automatic,2021,19.05.23,,Advanced,255,blue,Low,Convertible,Electric,3,92006
BMW,3 Series,149682,Automatic,2001,18.12.22,,Base,255,blue,Medium,Truck,Electric,5,47042
Toyota,Corolla,54248,Automatic,2018,28.12.22,,Base,139,black,Total,Sedan,Gasoline,3,66845
Ford,Fusion,124540,Automatic,2007,26.06.23,,Full,188,red,Total,Wagon,Plug-in Hybrid,4,101782
BMW,X5,142174,Automatic,2015,03.06.23,,Base,335,beige,Medium,Convertible,Hybrid,3,102373
Ford,F-150,100032,Automatic,2003,17.07.23,,Luxe,400,red,Total,Sedan,Plug-in Hybrid,3,13829
Toyota,Corolla,175700,Automatic,2019,07.07.23,,Advanced,139,black,Medium,Convertible,Gasoline,2,63447
Ford,Mustang,29049,Automatic,2012,23.12.22,,Full,450,red,Low,Coupe,Electric,2,87190
BMW,3 Series,141738,Automatic,2010,06.02.23,,Base,382,blue,None,Convertible,Gasoline,5,104395
Chevrolet,Silverado,124632,Automatic,2012,10.02.23,,Full,355,silver,Medium,Van,Gasoline,2,115336
BMW,X3,28257,Automatic,2023,02.07.23,,Full,248,beige,Low,Coupe,Electric,4,17702
Chevrolet,Malibu,63546,Automatic,2010,21.04.23,,Base,182,red,None,SUV,Plug-in Hybrid,5,105090
Mercedes-Benz,C-Class,41576,Automatic,2015,07.01.23,,Full,255,silver,None,Coupe,Plug-in Hybrid,1,22826
Toyota,RAV4,127616,Manual,2022,14.10.23,,Luxe,203,white,Medium,Hatchback,Electric,4,68987
Chevrolet,Silverado,121909,Automatic,2018,19.10.23,,Luxe,355,white,Total,Convertible,Diesel,2,117852
BMW,5 Series,198782,Automatic,2002,29.01.23,,Base,248,beige,Medium,Wagon,Electric,4,103604
Chevrolet,Malibu,16167,Automatic,2002,23.05.23,,Base,250,white,Total,Wagon,Hybrid,2,98552
Chevrolet,Impala,94089,Automatic,2016,24.10.23,,Full,305,red,Medium,Convertible,Hybrid,2,110148
Chevrolet,Malibu,80690,Automatic,2003,30.05.23,,Full,182,white,Total,Wagon,Plug-in Hybrid,3,27209
Mercedes-Benz,C-Class,144206,Automatic,2016,06.11.23,,Full,385,red,Low,Sedan,Diesel,2,73366
Audi,Q5,168698,Automatic,2023,12.12.22,,Advanced,261,blue,Total,Sedan,Plug-in Hybrid,2,41818
Ford,F-150,161432,Automatic,2014,18.06.23,,Luxe,400,blue,Low,Coupe,Diesel,5,89444
Toyota,RAV4,112858,Automatic,2014,19.05.23,,Full,203,blue,None,Van,Plug-in Hybrid,1,47020
BMW,X5,198539,Automatic,2010,16.09.23,,Full,456,black,Low,Sedan,Electric,1,53435
Chevrolet,Equinox,13393,Automatic,2011,19.03.23,,Advanced,252,white,Low,SUV,Diesel,1,39112
BMW,X5,150508,Automatic,2005,04.03.23,,Advanced,335,white,Medium,Convertible,Electric,5,27137
Ford,F-150,178856,Automatic,2020,11.12.22,,Base,400,silver,Total,Coupe,Hybrid,5,39833
Chevrolet,Malibu,134645,Automatic,2006,20.04.23,,Full,250,beige,None,Coupe,Electric,2,84584
Chevrolet,Malibu,136930,Automatic,2009,13.07.23,,Full,250,white,Low,Coupe,Plug-in Hybrid,4,115989
BMW,X3,174547,Automatic,2002,23.02.23,,Base,248,silver,Total,Wagon,Hybrid,5,73518
Ford,F-150,98251,Automatic,2012,04.03.23,,Advanced,400,silver,Medium,Convertible,Hybrid,5,85199
BMW,3 Series,118757,Manual,2001,09.05.23,,Luxe,255,red,None,Van,Electric,5,33917
Chevrolet,Equinox,47325,Automatic,2007,30.01.23,,Base,170,beige,Medium,Sedan,Hybrid,1,45446
Mercedes-Benz,E-Class,42021,Automatic,2009,10.11.23,,Luxe,255,white,Medium,Convertible,Gasoline,2,89270
Ford,Fusion,25320,Automatic,2017,26.04.23,,Full,188,black,Total,Van,Electric,1,93578
Mercedes-Benz,S-Class,179136,Automatic,2011,17.01.23,,Luxe,463,red,Total,Wagon,Plug-in Hybrid,3,112225
Audi,Q5,173757,Automatic,2000,21.03.23,,Advanced,349,silver,Low,Coupe,Plug-in Hybrid,1,4901
Mercedes-Benz,GLC,87426,Automatic,2010,15.05.23,,Advanced,362,silver,None,Coupe,Plug-in Hybrid,1,37405
Ford,F-150,35653,Automatic,2006,14.08.23,,Full,400,white,Total,Convertible,Diesel,4,24262
Ford,Mustang,124627,Automatic,2007,03.01.23,,Full,300,silver,Low,Convertible,Electric,3,33680
Mercedes-Benz,C-Class,51628,Automatic,2023,06.09.23,,Base,385,red,Low,Convertible,Plug-in Hybrid,2,54578
Mercedes-Benz,C-Class,33543,Automatic,2009,12.12.22,,Advanced,385,blue,Medium,Wagon,Plug-in Hybrid,3,35359
Toyota,Camry,146986,Automatic,2004,26.08.23,,Advanced,208,black,Total,Hatchback,Hybrid,5,36120
Audi,Q7,19638,Automatic,2009,26.05.23,,Advanced,335,white,Low,Truck,Hybrid,5,37865
Chevrolet,Malibu,118558,Automatic,2005,16.10.23,,Luxe,182,beige,None,Convertible,Gasoline,1,84032
Ford,Explorer,18025,Automatic,2019,21.05.23,,Base,290,blue,Medium,Sedan,Plug-in Hybrid,5,96711
Ford,Mustang,24784,Automatic,2021,26.09.23,,Advanced,300,silver,Low,Coupe,Gasoline,2,50861
Toyota,Corolla,117963,Automatic,2020,18.02.23,,Advanced,139,black,Low,Hatchback,Diesel,5,109693
BMW,X5,187381,Automatic,2020,06.08.23,,Full,335,blue,Total,Wagon,Diesel,4,22704
Toyota,Corolla,145510,Automatic,2022,07.04.23,,Advanced,169,blue,Medium,SUV,Electric,1,69962
Toyota,Camry,61640,Automatic,2016,20.05.23,,Advanced,301,black,Medium,SUV,Hybrid,4,32193
Mercedes-Benz,C-Class,70749,Automatic,2019,02.09.23,,Base,385,beige,Medium,Van,Hybrid,3,38054
Ford,Fusion,164014,Automatic,2020,25.10.23,,Base,188,silver,Medium,Convertible,Hybrid,2,87543
BMW,5 Series,185759,Automatic,2002,05.03.23,,Full,248,beige,Total,Hatchback,Plug-in Hybrid,1,40857
BMW,X3,54865,Automatic,2017,24.04.23,,Base,382,beige,Low,Wagon,Electric,4,111724
Ford,F-150,156102,Automatic,2010,08.08.23,,Full,400,red,Medium,Truck,Diesel,1,55776
Mercedes-Benz,C-Class,149109,Automatic,2022,17.05.23,,Base,255,blue,Low,Coupe,Diesel,4,111852
Toyota,Corolla,78667,Automatic,2014,25.06.23,,Advanced,139,red,Medium,Van,Hybrid,2,84863
Mercedes-Benz,E-Class,96042,Automatic,2023,21.08.23,,Advanced,255,blue,Low,Sedan,Diesel,2,94213
Toyota,RAV4,55584,Automatic,2009,23.06.23,,Base,203,white,None,Convertible,Electric,4,80905
Mercedes-Benz,GLC,26483,Automatic,2008,27.01.23,,Advanced,255,red,Medium,Convertible,Plug-in Hybrid,4,104679
Ford,F-150,184891,Automatic,2008,25.05.23,,Luxe,400,black,Medium,SUV,Diesel,3,60667
BMW,X5,107975,Automatic,2009,02.10.23,,Full,456,black,None,Coupe,Hybrid,4,87074
Chevrolet,Silverado,72373,Automatic,2023,30.07.23,,Base,285,silver,Medium,Convertible,Diesel,1,30813
Ford,Fusion,73506,Automatic,2016,27.08.23,,Base,325,red,Medium,Convertible,Hybrid,5,109979
Audi,Q7,14701,Automatic,2020,30.12.22,,Base,335,red,Low,Sedan,Electric,2,20573
BMW,5 Series,18894,Automatic,2005,25.01.23,,Luxe,248,white,Total,Coupe,Plug-in Hybrid,5,21442
Toyota,Camry,101922,Automatic,2014,21.07.23,,Luxe,208,black,None,Hatchback,Hybrid,2,71502
Ford,F-150,107603,Automatic,2009,12.09.23,,Advanced,400,silver,None,Coupe,Hybrid,1,119925
Chevrolet,Malibu,146759,Automatic,2018,16.01.23,,Base,182,blue,Low,Convertible,Diesel,4,32486
Audi,A4,167552,Manual,2023,16.09.23,,Luxe,261,red,None,Hatchback,Hybrid,3,110824
Chevrolet,Silverado,14606,Automatic,2005,19.09.23,,Full,355,beige,None,Van,Hybrid,3,44659
Mercedes-Benz,C-Class,127703,Automatic,2022,14.06.23,,Base,385,black,Medium,Hatchback,Plug-in Hybrid,1,30290
Chevrolet,Equinox,142894,Automatic,2023,19.10.23,,Luxe,170,beige,Total,Wagon,Diesel,1,107164
Mercedes-Benz,E-Class,175924,Automatic,2018,23.06.23,,Luxe,362,white,Medium,Hatchback,Electric,2,42512
BMW,X3,185184,Automatic,2010,24.01.23,,Luxe,248,red,None,SUV,Diesel,5,69982
Audi,A6,170332,Automatic,2020,31.10.23,,Base,335,blue,Low,Coupe,Plug-in Hybrid,3,55738
Mercedes-Benz,C-Class,74464,Automatic,2004,25.08.23,,Full,255,blue,Medium,Van,Plug-in Hybrid,1,7952
Audi,A6,137102,Automatic,2006,26.05.23,,Base,335,red,Low,Sedan,Diesel,3,83878
Mercedes-Benz,S-Class,67471,Automatic,2013,22.07.23,,Luxe,463,silver,None,Sedan,Hybrid,4,42373
BMW,X3,75242,Automatic,2010,02.02.23,,Luxe,248,beige,Total,SUV,Plug-in Hybrid,2,98834
BMW,X5,11062,Manual,2023,31.05.23,,Full,335,black,Total,Coupe,Hybrid,5,116486
Chevrolet,Impala,60831,Automatic,2017,13.04.23,,Base,305,blue,Medium,Convertible,Plug-in Hybrid,1,110960
Ford,Mustang,142037,Automatic,2001,27.04.23,,Full,300,beige,Low,Convertible,Gasoline,4,27458
Ford,Mustang,10012,Automatic,2010,27.07.23,,Luxe,300,black,Medium,Van,Hybrid,3,18393
Chevrolet,Impala,194624,Automatic,2017,06.02.23,,Luxe,305,white,Total,Convertible,Gasoline,5,21579
Toyota,RAV4,132267,Automatic,2017,02.11.23,,Base,203,beige,None,Van,Electric,4,25985
Audi,A6,72419,Automatic,2015,12.05.23,,Base,248,white,Medium,Truck,Electric,5,97332
Audi,Q5,67467,Automatic,2001,17.08.23,,Base,349,silver,Medium,Van,Plug-in Hybrid,5,82160
Ford,F-150,120064,Automatic,2002,06.07.23,,Advanced,400,red,Total,Van,Gasoline,5,10809
Mercedes-Benz,E-Class,116575,Automatic,2000,23.12.22,,Full,362,blue,Total,Convertible,Hybrid,5,81464
Chevrolet,Equinox,92383,Manual,2018,29.07.23,,Luxe,170,red,Medium,Coupe,Electric,3,112726
BMW,5 Series,143235,Automatic,2017,19.02.23,,Luxe,335,beige,None,Van,Hybrid,3,56334
BMW,3 Series,152800,Automatic,2019,09.01.23,,Base,382,silver,None,Wagon,Plug-in Hybrid,2,84280
Mercedes-Benz,E-Class,147849,Automatic,2009,07.08.23,,Base,362,white,None,SUV,Electric,4,30172
Toyota,RAV4,106839,Automatic,2021,25.06.23,,Base,219,white,None,Convertible,Electric,3,22797
Chevrolet,Silverado,111787,Automatic,2002,01.01.23,,Full,355,blue,None,Sedan,Hybrid,3,27068
Ford,F-150,79856,Automatic,2002,19.08.23,,Base,400,silver,Medium,Wagon,Plug-in Hybrid,2,82511
BMW,3 Series,52340,Automatic,2002,12.02.23,,Luxe,255,beige,None,Convertible,Hybrid,1,60696
Toyota,Camry,140724,Automatic,2019,25.07.23,,Advanced,208,beige,Total,Truck,Gasoline,2,112464
BMW,X5,173464,Automatic,2015,12.03.23,,Advanced,335,blue,Medium,Coupe,Diesel,1,109342
Mercedes-Benz,S-Class,34530,Automatic,2022,04.12.22,,Full,362,blue,Total,Van,Diesel,5,71227
Mercedes-Benz,C-Class,127510,Automatic,2018,28.07.23,,Base,255,silver,None,Van,Electric,1,88786
Toyota,RAV4,124910,Automatic,2012,07.10.23,,Base,219,blue,Low,Sedan,Diesel,5,75514
BMW,X5,86576,Automatic,2021,23.06.23,,Full,335,silver,Low,Hatchback,Hybrid,5,50126
BMW,X5,145858,Automatic,2000,22.06.23,,Luxe,335,beige,Medium,Truck,Electric,4,23282
Audi,A6,186563,Automatic,2016,23.12.22,,Base,335,black,Low,Van,Electric,1,118779
Ford,F-150,155368,Automatic,2021,27.06.23,,Luxe,400,silver,None,Convertible,Gasoline,1,59918
Toyota,Prius,70604,Automatic,2015,22.01.23,,Luxe,121,beige,None,Sedan,Gasoline,2,53582
Ford,Explorer,153415,Automatic,2005,30.11.22,,Base,300,silver,None,Wagon,Gasoline,2,17674
Audi,Q7,10375,Automatic,2002,24.10.23,,Base,335,black,Low,Truck,Plug-in Hybrid,2,64455
Chevrolet,Silverado,158933,Automatic,2009,25.01.23,,Luxe,285,white,Total,SUV,Plug-in Hybrid,5,38215
Chevrolet,Silverado,109634,Automatic,2009,01.07.23,,Luxe,285,beige,Low,Convertible,Hybrid,2,33625
Mercedes-Benz,E-Class,189762,Automatic,2015,04.07.23,,Luxe,255,black,None,SUV,Hybrid,5,104749
Mercedes-Benz,GLC,141049,Automatic,2018,03.07.23,,Advanced,362,white,Medium,SUV,Hybrid,3,94634
Chevrolet,Impala,61933,Automatic,2004,30.04.23,,Advanced,305,black,Medium,Hatchback,Hybrid,5,17072
Chevrolet,Equinox,179952,Automatic,2000,25.11.22,,Luxe,170,silver,Medium,SUV,Gasoline,4,81167
Ford,Mustang,98235,Automatic,2003,08.12.22,,Luxe,450,red,Total,Van,Diesel,3,18889
BMW,5 Series,123130,Automatic,2013,07.05.23,,Advanced,248,white,Medium,SUV,Diesel,2,109700
Toyota,Camry,168860,Automatic,2017,06.06.23,,Advanced,301,silver,Low,Van,Plug-in Hybrid,5,91688
BMW,X5,46865,Automatic,2023,14.06.23,,Luxe,456,silver,Total,Sedan,Diesel,3,51020
Audi,Q5,183829,Manual,2000,22.06.23,,Full,349,red,Medium,Convertible,Diesel,2,98471
Ford,Explorer,158017,Automatic,2021,16.01.23,,Advanced,300,black,Low,Hatchback,Hybrid,4,14564
Audi,Q7,83780,Automatic,2004,31.10.23,,Full,335,blue,Low,Sedan,Hybrid,2,107801
BMW,X5,43646,Automatic,2010,04.09.23,,Base,335,black,None,SUV,Electric,5,100620
Toyota,Camry,166679,Automatic,2010,24.12.22,,Full,301,blue,Medium,Convertible,Diesel,5,4541
Toyota,RAV4,53327,Automatic,2000,13.03.23,,Base,203,beige,Low,Sedan,Plug-in Hybrid,2,93167
Mercedes-Benz,S-Class,58663,Automatic,2020,29.12.22,,Advanced,362,black,None,Truck,Diesel,4,104058
BMW,3 Series,176247,Automatic,2017,07.03.23,,Advanced,255,blue,Total,Truck,Hybrid,4,49886
Audi,A6,76023,Automatic,2018,27.12.22,,Base,335,red,Medium,Truck,Hybrid,1,46104
Audi,A6,173504,Automatic,2001,07.12.22,,Advanced,335,white,Total,SUV,Electric,3,40102
BMW,X5,29968,Automatic,2010,06.08.23,,Luxe,335,beige,None,Hatchback,Diesel,4,19463
Mercedes-Benz,E-Class,157953,Automatic,2009,28.05.23,,Advanced,255,silver,Low,Coupe,Diesel,3,4776
Toyota,Camry,167032,Automatic,2006,04.05.23,,Advanced,301,white,Low,Van,Electric,1,62884
BMW,3 Series,56429,Automatic,2021,15.06.23,,Base,255,silver,Low,Van,Electric,4,5725
Mercedes-Benz,S-Class,38855,Automatic,2002,17.08.23,,Luxe,463,white,Low,Wagon,Hybrid,2,28394
BMW,3 Series,70200,Automatic,2022,20.04.23,,Advanced,382,white,Total,Van,Electric,3,108853
Toyota,Camry,156134,Automatic,2012,16.05.23,,Full,208,silver,Low,Sedan,Electric,4,106110
Audi,Q5,25003,Automatic,2018,19.09.23,,Luxe,349,beige,Medium,Van,Gasoline,3,26676
BMW,X5,16365,Automatic,2011,14.06.23,,Full,335,white,Medium,Hatchback,Electric,1,60960
Ford,F-150,182845,Automatic,2012,24.08.23,,Luxe,400,red,Total,Convertible,Hybrid,3,86197
BMW,3 Series,49617,Automatic,2022,22.06.23,,Full,382,silver,Low,Sedan,Diesel,4,27443
Ford,Fusion,57544,Automatic,2013,12.02.23,,Advanced,325,silver,Low,Truck,Electric,4,87790
Mercedes-Benz,GLC,93735,Automatic,2012,27.05.23,,Luxe,255,blue,None,Van,Hybrid,1,57721
Toyota,RAV4,192706,Automatic,2022,05.10.23,,Advanced,203,silver,Medium,SUV,Electric,3,108506
Audi,Q7,165633,Automatic,2001,11.02.23,,Base,335,beige,Medium,Hatchback,Hybrid,4,32889
BMW,5 Series,95068,Automatic,2003,02.03.23,,Advanced,248,silver,Low,Wagon,Hybrid,3,79577
Mercedes-Benz,GLC,63179,Automatic,2018,22.11.22,,Full,255,blue,Medium,Convertible,Electric,1,23847
Toyota,RAV4,93976,Automatic,2004,22.04.23,,Base,219,silver,Low,Sedan,Hybrid,4,96043
Audi,Q7,10519,Automatic,2021,19.02.23,,Luxe,335,beige,None,Coupe,Gasoline,5,13071
Toyota,RAV4,184141,Automatic,2006,11.01.23,,Base,219,blue,Medium,Truck,Hybrid,3,71938
Chevrolet,Impala,12584,Automatic,2003,24.08.23,,Advanced,305,beige,Low,Van,Plug-in Hybrid,5,110995
Toyota,Corolla,175563,Automatic,2000,01.07.23,,Base,139,white,Low,Coupe,Diesel,5,12731
BMW,5 Series,159740,Automatic,2011,05.10.23,,Advanced,335,beige,Medium,Coupe,Gasoline,2,101895
Ford,Fusion,22930,Automatic,2000,09.01.23,,Advanced,188,black,Total,Convertible,Plug-in Hybrid,3,109363
Ford,Explorer,138569,Automatic,2015,28.06.23,,Base,300,white,Medium,Wagon,Electric,5,51587
BMW,X3,148518,Automatic,2003,14.01.23,,Full,382,blue,Medium,SUV,Hybrid,1,25337
Ford,Fusion,111964,Automatic,2020,24.03.23,,Luxe,188,silver,Total,Coupe,Electric,3,49427
Audi,Q7,92441,Automatic,2010,13.06.23,,Full,335,black,Total,SUV,Plug-in Hybrid,2,59242
Chevrolet,Impala,93765,Automatic,2020,05.10.23,,Luxe,305,blue,None,Wagon,Hybrid,2,76252
Mercedes-Benz,S-Class,105923,Automatic,2018,20.12.22,,Full,463,black,None,Coupe,Hybrid,2,97370
Chevrolet,Malibu,131731,Automatic,2012,27.12.22,,Luxe,250,black,Medium,Wagon,Gasoline,5,85437
