Car_make,Model,Mileage,Transmission,Year,Website_post_date,Sell_date,Options,Horsepower,Color,Damage,Body_style,Fuel_type,Num_of_prev_owners,Estimated_price
Chevrolet,Malibu,154804,Automatic,2016,06.09.23,,Full,250,beige,Medium,Hatchback,Gasoline,4,100948
Audi,A6,124410,Automatic,2015,17.11.22,,Luxe,335,blue,Total,Hatchback,Hybrid,2,57414
Toyota,Camry,147080,Automatic,2000,31.12.22,,Advanced,203,blue,Low,Convertible,Diesel,4,88596
Ford,Explorer,175223,Automatic,2002,14.09.23,,Base,290,red,None,Convertible,Electric,1,64992
Ford,Mustang,69499,Automatic,2012,13.11.23,,Advanced,450,beige,Low,Sedan,Gasoline,4,119563
Mercedes-Benz,C-Class,125339,Automatic,2005,07.04.23,,Full,255,blue,Low,Van,Gasoline,2,93895
Chevrolet,Impala,172092,Automatic,2022,30.12.22,,Base,305,black,None,Sedan,Gasoline,4,51964
Chevrolet,Impala,178972,Automatic,2014,01.04.23,,Base,305,blue,Total,Sedan,Electric,1,39001
Chevrolet,Malibu,183542,Manual,2022,29.04.23,,Advanced,182,black,Total,SUV,Electric,3,100296
BMW,X3,141220,Automatic,2014,25.02.23,,Luxe,382,silver,None,Truck,Diesel,2,42180
Ford,Explorer,108687,Automatic,2008,20.07.23,,Full,290,beige,Medium,Convertible,Hybrid,3,119327
Audi,A4,196648,Automatic,2003,17.03.23,,Advanced,261,beige,Total,Truck,Plug-in Hybrid,3,21094
Mercedes-Benz,E-Class,40915,Automatic,2008,13.05.23,,Advanced,255,silver,None,Truck,Hybrid,4,47816
Mercedes-Benz,S-Class,121320,Automatic,2016,08.06.23,,Advanced,362,blue,None,Sedan,Plug-in Hybrid,1,68075
Toyota,RAV4,170322,Automatic,2004,09.11.23,,Base,219,black,Total,Hatchback,Plug-in Hybrid,3,98276
Chevrolet,Equinox,14832,Manual,2002,28.12.22,,Advanced,170,black,None,Van,Plug-in Hybrid,4,12511
BMW,5 Series,175921,Automatic,2000,08.08.23,,Base,335,silver,Medium,Van,Gasoline,3,83456
Toyota,Camry,12572,Automatic,2012,30.03.23,,Advanced,203,black,None,Convertible,Gasoline,2,77765
Ford,Mustang,85662,Automatic,2017,14.05.23,,Full,300,silver,Medium,Coupe,Gasoline,3,89012
Mercedes-Benz,C-Class,90209,Automatic,2013,05.06.23,,Luxe,385,silver,None,Wagon,Gasoline,3,116011
Ford,Fusion,149801,Automatic,2014,24.10.23,,Luxe,325,red,Total,Coupe,Gasoline,3,119461
Ford,Mustang,50973,Automatic,2023,31.12.22,,Advanced,300,blue,Total,Wagon,Plug-in Hybrid,4,17712
Audi,Q7,42022,Automatic,2011,19.09.23,,Base,335,white,Total,Sedan,Diesel,4,20458
Mercedes-Benz,GLC,131406,Automatic,2017,13.12.22,,Advanced,255,beige,None,Truck,Plug-in Hybrid,5,98133
Chevrolet,Silverado,20258,Automatic,2012,30.06.23,,Full,355,beige,None,Coupe,Diesel,2,70737
Ford,Mustang,128974,Automatic,2000,24.09.23,,Full,450,blue,Total,Wagon,Diesel,1,7554
Ford,F-150,13872,Automatic,2000,03.04.23,,Advanced,400,blue,Medium,SUV,Electric,1,110745
BMW,3 Series,41130,Automatic,2022,27.12.22,,Luxe,255,red,None,Convertible,Gasoline,1,29730
Ford,F-150,83275,Automatic,2010,04.01.23,,Luxe,400,blue,Total,Van,Plug-in Hybrid,1,113204
BMW,X5,88189,Automatic,2004,27.03.23,,Luxe,335,blue,Low,Coupe,Plug-in Hybrid,5,11364
Ford,Mustang,51771,Automatic,2007,05.11.23,,Base,300,black,Total,Truck,Gasoline,2,53108
Mercedes-Benz,S-Class,106604,Automatic,2005,29.06.23,,Luxe,362,red,None,Convertible,Electric,4,106788
Audi,Q7,108729,Automatic,2000,05.12.22,,Base,335,white,Low,Coupe,Diesel,1,106218
Mercedes-Benz,E-Class,143944,Automatic,2009,03.05.23,,Advanced,255,blue,Low,Wagon,Electric,4,108580
BMW,5 Series,79902,Automatic,2002,23.02.23,,Luxe,335,beige,Total,Sedan,Hybrid,1,6781
Audi,Q5,109856,Automatic,2007,31.12.22,,Base,349,silver,Low,Coupe,Electric,1,58007
Chevrolet,Impala,11314,Automatic,2023,10.06.23,,Advanced,305,blue,Low,Sedan,Electric,5,46690
Audi,Q5,58937,Automatic,2011,22.08.23,,Base,261,red,None,Hatchback,Electric,1,61024
Ford,Mustang,69930,Automatic,2019,13.08.23,,Advanced,450,red,Total,Sedan,Diesel,1,32617
Chevrolet,Equinox,125045,Automatic,2002,20.05.23,,Luxe,170,white,Medium,Wagon,Diesel,4,21884
Audi,Q7,51604,Automatic,2016,29.06.23,,Luxe,335,red,Total,Sedan,Plug-in Hybrid,5,50285
Mercedes-Benz,S-Class,152950,Automatic,2016,07.02.23,,Full,463,black,Medium,Wagon,Plug-in Hybrid,1,69493
BMW,X5,76314,Automatic,2011,22.06.23,,Luxe,456,red,Total,Hatchback,Diesel,3,31059
Mercedes-Benz,C-Class,88857,Automatic,2014,06.03.23,,Base,255,white,None,Coupe,Gasoline,4,23283
Ford,Fusion,123062,Automatic,2011,04.07.23,,Base,325,black,Medium,Van,Hybrid,2,53340
Audi,A6,129398,Automatic,2019,18.12.22,,Luxe,335,blue,Total,Wagon,Diesel,4,116290
Chevrolet,Impala,121983,Automatic,2004,03.12.22,,Base,305,beige,None,Truck,Gasoline,2,60662
Toyota,RAV4,89814,Automatic,2017,03.04.23,,Advanced,203,red,Total,Wagon,Hybrid,2,108860
Toyota,Corolla,121696,Automatic,2010,30.12.22,,Luxe,169,red,None,Hatchback,Diesel,3,11827
Mercedes-Benz,E-Class,71672,Automatic,2004,30.08.23,,Advanced,255,black,None,Truck,Plug-in Hybrid,1,94970
Chevrolet,Equinox,36141,Automatic,2000,30.05.23,,Advanced,252,silver,Medium,Hatchback,Diesel,2,94051
Chevrolet,Malibu,128625,Automatic,2000,04.05.23,,Base,182,white,Low,Sedan,Electric,3,107611
Chevrolet,Malibu,110006,Automatic,2012,30.08.23,,Base,182,blue,Low,Hatchback,Electric,3,98654
Mercedes-Benz,GLC,137933,Automatic,2008,13.07.23,,Full,362,black,Total,Coupe,Gasoline,5,40969
Audi,Q5,30017,Automatic,2017,09.07.23,,Full,349,white,Total,Van,Electric,2,115413
BMW,X5,151086,Automatic,2021,01.12.22,,Full,456,silver,Medium,Coupe,Hybrid,5,18424
Toyota,RAV4,136700,Automatic,2016,03.01.23,,Base,203,silver,Medium,Wagon,Electric,1,62229
Mercedes-Benz,C-Class,169674,Automatic,2023,29.01.23,,Base,385,red,Low,Sedan,Gasoline,1,66544
Toyota,RAV4,133807,Automatic,2010,03.03.23,,Base,219,black,Low,SUV,Gasoline,5,4069
Chevrolet,Silverado,49840,Automatic,2015,07.02.23,,Full,355,blue,Low,Van,Electric,4,34918
Chevrolet,Impala,13784,Manual,2019,16.03.23,,Base,305,white,Low,Sedan,Electric,4,51576
BMW,5 Series,148209,Automatic,2013,15.02.23,,Full,248,blue,Medium,Hatchback,Hybrid,4,66633
Mercedes-Benz,E-Class,134239,Automatic,2001,11.04.23,,Advanced,255,beige,None,Van,Diesel,2,82010
Ford,Mustang,20433,Automatic,2004,23.07.23,,Full,300,beige,Low,Convertible,Diesel,1,45753
Audi,Q7,122721,Automatic,2013,15.02.23,,Luxe,335,red,None,Wagon,Hybrid,2,45073
Audi,Q5,114635,Automatic,2014,16.09.23,,Luxe,349,blue,Low,Van,Plug-in Hybrid,5,51370
Chevrolet,Impala,176964,Automatic,2003,30.12.22,,Base,305,blue,Low,Coupe,Plug-in Hybrid,1,45593
Toyota,Corolla,46626,Automatic,2011,01.04.23,,Full,139,white,Low,Hatchback,Plug-in Hybrid,4,112438
BMW,5 Series,15681,Automatic,2005,10.10.23,,Base,335,red,Low,Convertible,Gasoline,5,4472
Toyota,Corolla,194363,Automatic,2019,14.11.23,,Base,169,blue,None,Hatchback,Diesel,4,34036
Toyota,Camry,179324,Automatic,2010,13.05.23,,Full,203,white,Low,Coupe,Hybrid,5,35541
Mercedes-Benz,GLC,18319,Automatic,2005,22.10.23,,Base,255,beige,None,SUV,Hybrid,1,94649
Toyota,RAV4,186751,Automatic,2001,10.04.23,,Base,203,beige,Total,SUV,Hybrid,5,50189
Toyota,Prius,131862,Automatic,2020,18.07.23,,Full,121,white,Low,Sedan,Hybrid,3,106362
Ford,F-150,46001,Automatic,2021,18.10.23,,Luxe,400,black,Total,Convertible,Hybrid,1,67069
Toyota,Corolla,10226,Automatic,2005,04.07.23,,Base,139,black,Medium,Hatchback,Electric,5,33097
Audi,A6,188392,Automatic,2015,24.01.23,,Full,335,blue,None,Van,Diesel,3,89993
BMW,X5,109487,Automatic,2013,08.09.23,,Full,335,beige,None,Sedan,Diesel,4,81748
Chevrolet,Equinox,171405,Automatic,2005,08.02.23,,Advanced,170,black,Medium,SUV,Hybrid,5,54615
Audi,Q7,82000,Automatic,2011,15.02.23,,Advanced,335,red,None,Convertible,Hybrid,5,109680
Audi,A6,187169,Automatic,2016,30.03.23,,Advanced,248,beige,None,Convertible,Electric,4,69543
Ford,Mustang,135235,Automatic,2003,15.04.23,,Full,450,beige,Low,Hatchback,Plug-in Hybrid,2,40484
Mercedes-Benz,S-Class,46715,Automatic,2012,10.06.23,,Base,463,black,None,Coupe,Electric,4,78369
BMW,3 Series,125708,Automatic,2008,26.06.23,,Luxe,255,red,Total,Sedan,Electric,5,72063
BMW,3 Series,133200,Automatic,2018,19.10.23,,Advanced,255,beige,Total,SUV,Diesel,4,50728
Chevrolet,Malibu,37659,Automatic,2006,24.12.22,,Base,250,blue,Total,Coupe,Hybrid,1,106973
BMW,3 Series,50972,Automatic,2009,18.03.23,,Base,382,white,Low,Coupe,Diesel,1,56593
BMW,5 Series,181812,Automatic,2016,25.09.23,,Luxe,335,black,Medium,Coupe,Electric,1,12496
Mercedes-Benz,C-Class,79926,Automatic,2010,03.09.23,,Advanced,255,red,Low,SUV,Gasoline,1,24019
BMW,3 Series,119237,Automatic,2009,23.09.23,,Base,255,white,Medium,SUV,Plug-in Hybrid,3,15522
Audi,A6,110061,Automatic,2008,18.11.22,,Advanced,335,blue,Total,Hatchback,Electric,4,25687
Ford,Mustang,41219,Automatic,2021,03.09.23,,Luxe,450,white,Total,Sedan,Gasoline,2,48704
Ford,F-150,61125,Automatic,2001,14.04.23,,Base,400,red,None,Sedan,Plug-in Hybrid,1,23245
Mercedes-Benz,E-Class,151344,Automatic,2017,28.06.23,,Advanced,255,white,None,Coupe,Plug-in Hybrid,2,48636
BMW,3 Series,51371,Automatic,2014,19.01.23,,Luxe,255,silver,Low,Truck,Electric,1,85187
BMW,5 Series,15461,Automatic,2010,28.07.23,,Full,248,beige,Medium,Truck,Electric,1,91804
Ford,Fusion,61983,Automatic,2004,14.07.23,,Base,188,black,Medium,Van,Gasoline,2,48784
Toyota,RAV4,95825,Automatic,2014,03.06.23,,Advanced,203,silver,Low,Hatchback,Gasoline,3,119478
Chevrolet,Equinox,13210,Automatic,2022,21.02.23,,Luxe,170,white,Low,Coupe,Plug-in Hybrid,5,7609
Audi,Q5,193479,Automatic,2018,28.08.23,,Base,349,red,Medium,Sedan,Electric,2,49195
BMW,X3,107628,Automatic,2008,24.04.23,,Advanced,248,beige,Low,SUV,Plug-in Hybrid,1,84430
Audi,Q7,63181,Automatic,2011,24.07.23,,Advanced,335,silver,Medium,Wagon,Diesel,2,76986
Chevrolet,Malibu,94706,Automatic,2001,06.06.23,,Advanced,182,white,None,Coupe,Diesel,2,106559
Toyota,Camry,154998,Automatic,2002,17.11.22,,Full,203,red,Medium,Hatchback,Electric,2,50303
Toyota,Prius,46407,Automatic,2010,13.04.23,,Advanced,121,black,Total,Sedan,Plug-in Hybrid,3,21414
Toyota,RAV4,40512,Automatic,2000,09.03.23,,Base,219,black,Medium,Sedan,Gasoline,3,104377
Chevrolet,Silverado,146475,Automatic,2011,19.09.23,,Full,355,beige,Total,Hatchback,Diesel,1,18259
Ford,Explorer,131677,Automatic,2022,12.06.23,,Advanced,290,silver,None,Van,Hybrid,2,30049
Chevrolet,Equinox,138135,Automatic,2013,16.04.23,,Base,170,beige,None,Sedan,Gasoline,5,117204
Audi,A6,10084,Automatic,2012,28.05.23,,Luxe,248,silver,Total,Wagon,Electric,3,75092
Ford,F-150,146929,Automatic,2015,18.06.23,,Full,400,black,Medium,Hatchback,Gasoline,5,111366
Audi,A6,48288,Automatic,2010,28.02.23,,Advanced,335,silver,Total,Van,Hybrid,2,54533
Ford,Mustang,114948,Automatic,2008,16.06.23,,Full,300,white,Medium,Van,Gasoline,5,116112
Ford,Explorer,16055,Automatic,2017,22.01.23,,Base,300,silver,None,Wagon,Hybrid,5,114267
Chevrolet,Impala,98499,Automatic,2007,29.09.23,,Luxe,305,black,Low,Hatchback,Plug-in Hybrid,5,100613
Toyota,Prius,20955,Automatic,2003,11.12.22,,Full,121,silver,Total,Coupe,Hybrid,1,66112
Mercedes-Benz,E-Class,15198,Automatic,2014,11.09.23,,Luxe,255,beige,Medium,Hatchback,Electric,2,32262
Toyota,Camry,12095,Automatic,2018,07.02.23,,Base,208,white,None,Truck,Electric,3,117057
Mercedes-Benz,C-Class,74156,Automatic,2015,02.05.23,,Base,255,black,None,Truck,Plug-in Hybrid,2,99258
BMW,X5,144609,Automatic,2018,27.04.23,,Base,456,black,Total,SUV,Hybrid,4,56079
Toyota,Prius,79847,Automatic,2005,25.06.23,,Full,121,blue,Total,Wagon,Plug-in Hybrid,4,102924
Ford,F-150,141088,Automatic,2020,06.08.23,,Base,400,beige,Total,Sedan,Gasoline,3,5773
Toyota,Corolla,136264,Automatic,2000,27.01.23,,Advanced,169,black,Total,Convertible,Plug-in Hybrid,4,10996
Mercedes-Benz,S-Class,133257,Automatic,2005,25.05.23,,Full,463,white,Medium,Hatchback,Diesel,2,78119
Mercedes-Benz,GLC,152990,Automatic,2020,05.10.23,,Full,362,blue,Total,Truck,Electric,1,14449
Toyota,Prius,122092,Automatic,2020,25.08.23,,Base,121,beige,Low,Wagon,Electric,2,61816
Toyota,Camry,47769,Automatic,2003,15.01.23,,Base,208,blue,None,SUV,Diesel,2,39446
Toyota,Prius,52405,Automatic,2019,25.12.22,,Advanced,121,silver,Total,SUV,Hybrid,5,22343
Chevrolet,Equinox,138229,Automatic,2021,27.12.22,,Full,170,beige,Total,Wagon,Electric,5,63610
Audi,Q7,45393,Automatic,2017,01.07.23,,Advanced,335,red,None,Sedan,Hybrid,4,38521
Audi,Q7,189548,Automatic,2003,15.02.23,,Full,335,silver,None,Sedan,Electric,1,9128
Chevrolet,Silverado,186955,Automatic,2013,24.01.23,,Base,285,blue,Low,Hatchback,Electric,4,58664
Ford,Mustang,168333,Automatic,2008,07.01.23,,Luxe,300,white,Low,Hatchback,Electric,3,105561
Ford,Mustang,193255,Automatic,2010,10.12.22,,Base,450,beige,Medium,Sedan,Diesel,5,90952
Chevrolet,Equinox,108743,Automatic,2018,08.05.23,,Full,252,blue,None,Hatchback,Plug-in Hybrid,5,48551
Audi,Q5,14934,Automatic,2007,14.05.23,,Advanced,349,white,Low,Truck,Hybrid,1,119580
Ford,Explorer,34623,Automatic,2000,25.11.22,,Full,300,silver,None,Wagon,Electric,5,31984
Chevrolet,Malibu,186322,Automatic,2005,30.11.22,,Full,250,silver,Total,Wagon,Hybrid,1,108855
Toyota,Camry,44839,Automatic,2017,29.03.23,,Advanced,203,black,Medium,Wagon,Hybrid,5,54594
BMW,X5,83402,Automatic,2013,25.11.22,,Advanced,456,beige,Medium,Sedan,Hybrid,3,32018
BMW,X5,129588,Automatic,2010,15.05.23,,Full,335,white,Medium,Hatchback,Hybrid,2,66416
BMW,3 Series,163938,Automatic,2018,29.05.23,,Advanced,382,white,Total,Hatchback,Hybrid,2,96768
Audi,Q5,89656,Automatic,2007,10.11.23,,Luxe,261,beige,Total,Hatchback,Plug-in Hybrid,1,50713
Mercedes-Benz,GLC,125663,Automatic,2006,13.09.23,,Base,362,red,Medium,Truck,Diesel,2,112121
Chevrolet,Malibu,193988,Automatic,2009,18.11.22,,Base,250,blue,Low,Convertible,Gasoline,4,60756
Toyota,RAV4,149046,Automatic,2013,14.02.23,,Base,203,black,Total,SUV,Diesel,5,62086
Chevrolet,Malibu,38498,Automatic,2019,21.05.23,,Luxe,250,silver,Total,Coupe,Diesel,4,40820
Toyota,RAV4,37347,Automatic,2002,26.04.23,,Full,219,black,Total,Hatchback,Electric,2,112896
Chevrolet,Impala,18440,Automatic,2010,19.02.23,,Advanced,305,black,None,Truck,Electric,1,88778
BMW,X5,54742,Manual,2013,30.04.23,,Full,456,blue,Medium,Hatchback,Electric,5,18479
Chevrolet,Silverado,142058,Automatic,2015,21.11.22,,Luxe,355,blue,None,Sedan,Gasoline,2,67763
BMW,3 Series,46230,Automatic,2000,07.09.23,,Full,382,silver,Medium,Sedan,Electric,3,113374
Ford,Mustang,105391,Automatic,2009,13.09.23,,Full,300,red,Low,Coupe,Diesel,5,91633
Toyota,Prius,54090,Automatic,2019,18.09.23,,Base,121,black,None,Hatchback,Hybrid,4,64088
BMW,5 Series,116453,Automatic,2019,12.10.23,,Advanced,335,beige,Total,Coupe,Plug-in Hybrid,3,75328
Audi,Q7,35948,Automatic,2013,07.10.23,,Full,335,red,None,Truck,Electric,5,60864
BMW,X5,63927,Automatic,2015,07.12.22,,Base,335,black,Medium,Wagon,Hybrid,2,99627
Ford,Mustang,156826,Automatic,2003,04.12.22,,Base,300,beige,None,Convertible,Hybrid,1,108384
Audi,Q7,37523,Automatic,2017,19.09.23,,Full,335,red,Medium,Coupe,Diesel,5,71353
BMW,X5,132763,Automatic,2022,07.03.23,,Advanced,335,black,Medium,Coupe,Electric,2,39482
BMW,3 Series,129473,Automatic,2019,07.04.23,,Luxe,255,beige,Medium,Wagon,Gasoline,2,99375
Chevrolet,Equinox,71238,Automatic,2006,28.04.23,,Luxe,170,beige,Medium,Convertible,Plug-in Hybrid,4,38791
Audi,A4,140229,Automatic,2004,06.10.23,,Base,261,white,Total,Truck,Gasoline,4,49669
Ford,Mustang,120038,Automatic,2014,03.10.23,,Base,300,white,Medium,Coupe,Electric,1,96675
BMW,X3,106286,Automatic,2013,15.08.23,,Base,382,black,Low,Van,Electric,2,34416
BMW,3 Series,32464,Automatic,2013,15.04.23,,Base,255,blue,Total,Coupe,Hybrid,4,75338
Toyota,RAV4,196418,Automatic,2021,24.11.22,,Luxe,203,red,None,Wagon,Hybrid,4,46809
Toyota,Camry,10143,Automatic,2018,14.06.23,,Base,208,red,Low,Van,Hybrid,4,58681
Toyota,RAV4,96079,Automatic,2022,17.09.23,,Base,203,black,Low,SUV,Electric,3,118421
Toyota,Prius,129951,Automatic,2013,05.10.23,,Full,121,silver,Medium,Coupe,Diesel,2,24642
Toyota,Camry,187893,Automatic,2020,20.12.22,,Luxe,208,white,Low,Wagon,Diesel,2,113943
Audi,A6,92773,Automatic,2016,02.10.23,,Base,248,red,None,Wagon,Electric,4,33280
Ford,Fusion,167768,Automatic,2012,30.03.23,,Advanced,325,blue,None,Van,Hybrid,5,86812
Chevrolet,Silverado,160697,Automatic,2009,17.04.23,,Advanced,355,beige,Medium,Coupe,Diesel,5,55508
Toyota,Corolla,131219,Automatic,2004,12.02.23,,Luxe,139,black,Medium,Truck,Gasoline,4,11694
Audi,A6,31420,Automatic,2006,17.01.23,,Full,335,blue,Low,Van,Plug-in Hybrid,4,84686
BMW,X3,176299,Automatic,2000,29.03.23,,Full,248,red,Total,SUV,Electric,2,75635
Toyota,Camry,147759,Automatic,2000,11.08.23,,Full,301,blue,Medium,Convertible,Plug-in Hybrid,1,82645
BMW,X3,142725,Automatic,2022,17.10.23,,Advanced,248,white,Total,Truck,Hybrid,1,8615
Toyota,Prius,122279,Automatic,2008,31.08.23,,Base,121,silver,None,Coupe,Plug-in Hybrid,5,36481
Audi,Q5,60646,Automatic,2010,26.11.22,,Base,349,silver,Medium,Van,Hybrid,4,78529
Ford,Fusion,194874,Automatic,2006,14.05.23,,Advanced,188,red,Low,Coupe,Gasoline,3,59383
Chevrolet,Equinox,138195,Automatic,2000,03.12.22,,Base,252,beige,None,SUV,Plug-in Hybrid,2,84808
Ford,Explorer,46920,Automatic,2023,31.07.23,,Advanced,300,beige,Low,Van,Plug-in Hybrid,1,38162
Ford,F-150,175939,Automatic,2010,12.01.23,,Luxe,400,silver,Low,Hatchback,Plug-in Hybrid,5,68624
Audi,A4,126998,Manual,2006,03.11.23,,Base,261,blue,None,Van,Gasoline,1,39744
Mercedes-Benz,S-Class,148306,Automatic,2018,18.12.22,,Full,463,red,None,SUV,Hybrid,5,87186
Toyota,Prius,145983,Automatic,2007,18.05.23,,Luxe,121,blue,Total,Sedan,Electric,5,23007
Mercedes-Benz,GLC,104896,Automatic,2019,01.12.22,,Full,362,blue,Total,Hatchback,Plug-in Hybrid,4,28763
Ford,Mustang,123385,Automatic,2009,22.02.23,,Advanced,450,beige,Total,Truck,Electric,5,92509
Mercedes-Benz,E-Class,42801,Automatic,2001,25.03.23,,Full,362,beige,None,Convertible,Electric,4,59593
Toyota,Camry,197914,Automatic,2002,18.11.22,,Luxe,301,blue,None,Coupe,Gasoline,2,61136
BMW,3 Series,41997,Automatic,2009,07.02.23,,Advanced,255,white,None,Hatchback,Diesel,3,48508
Audi,A6,135571,Automatic,2011,30.01.23,,Full,248,blue,Total,Wagon,Electric,4,28054
Chevrolet,Silverado,106006,Automatic,2003,29.06.23,,Advanced,285,blue,Total,Truck,Gasoline,2,62482
Audi,Q7,55644,Automatic,2019,13.05.23,,Base,335,black,Medium,Convertible,Plug-in Hybrid,5,71015
Audi,Q5,74316,Automatic,2012,18.03.23,,Base,349,red,Low,Van,Electric,3,81711
Audi,Q5,159286,Automatic,2000,03.07.23,,Base,349,black,None,Convertible,Electric,5,9301
Mercedes-Benz,S-Class,35347,Automatic,2017,07.04.23,,Luxe,362,white,Low,Convertible,Electric,2,79091
Mercedes-Benz,GLC,189235,Automatic,2007,06.11.23,,Advanced,362,silver,Medium,Truck,Electric,5,50655
Ford,F-150,186839,Automatic,2014,21.01.23,,Advanced,400,silver,None,Van,Plug-in Hybrid,2,26588
Mercedes-Benz,GLC,51530,Manual,2008,29.03.23,,Advanced,255,blue,Total,Hatchback,Plug-in Hybrid,5,77581
Toyota,RAV4,58167,Automatic,2004,24.02.23,,Advanced,203,red,Medium,Hatchback,Hybrid,1,53737
Audi,A4,112056,Automatic,2020,16.10.23,,Luxe,261,black,Medium,Wagon,Diesel,2,98281
Ford,Fusion,41835,Automatic,2006,07.08.23,,Full,325,red,None,Truck,Plug-in Hybrid,2,108538
BMW,X5,29301,Automatic,2000,14.04.23,,Luxe,335,white,None,Convertible,Gasoline,3,6757
Chevrolet,Equinox,144402,Automatic,2006,08.08.23,,Full,252,red,Total,SUV,Plug-in Hybrid,4,22188
Toyota,Corolla,39967,Automatic,2019,07.07.23,,Advanced,139,silver,Low,SUV,Diesel,1,52449
Mercedes-Benz,C-Class,106536,Automatic,2014,19.02.23,,Advanced,255,white,Total,Truck,Plug-in Hybrid,3,78400
Toyota,Corolla,32902,Automatic,2009,24.07.23,,Advanced,139,white,Total,Truck,Diesel,4,53900
Ford,Fusion,93426,Automatic,2000,23.10.23,,Full,188,silver,Low,Hatchback,Gasoline,1,76327
Audi,A4,37220,Automatic,2015,21.10.23,,Advanced,261,red,None,Truck,Gasoline,2,10978
Audi,A4,50920,Automatic,2000,23.05.23,,Base,261,red,None,Van,Hybrid,3,108414
Ford,Explorer,174685,Automatic,2011,11.06.23,,Luxe,300,silver,None,Wagon,Plug-in Hybrid,4,46200
BMW,X5,161625,Automatic,2008,26.11.22,,Full,335,black,Low,Convertible,Electric,2,97308
Ford,Explorer,147722,Automatic,2020,22.11.22,,Advanced,290,white,Low,Hatchback,Electric,5,71897
Ford,Fusion,157813,Automatic,2009,30.07.23,,Advanced,325,black,None,Truck,Gasoline,4,21393
BMW,5 Series,193687,Automatic,2021,14.01.23,,Full,335,blue,Total,Sedan,Gasoline,2,117263
Mercedes-Benz,S-Class,112480,Automatic,2005,05.03.23,,Advanced,463,beige,Medium,Convertible,Electric,4,68386
BMW,X3,10029,Automatic,2014,31.05.23,,Base,248,beige,None,Coupe,Diesel,2,38702
Audi,Q7,196498,Automatic,2011,14.10.23,,Base,335,blue,Total,Hatchback,Gasoline,4,29289
Mercedes-Benz,S-Class,115373,Automatic,2023,06.11.23,,Base,463,beige,Total,Convertible,Plug-in Hybrid,1,109858
Toyota,RAV4,14284,Automatic,2019,14.09.23,,Luxe,219,black,Low,Wagon,Gasoline,3,17424
Audi,A4,118976,Automatic,2008,25.01.23,,Advanced,261,beige,Total,SUV,Hybrid,1,8739
Mercedes-Benz,E-Class,117893,Automatic,2013,12.11.23,,Luxe,255,silver,Total,Van,Diesel,3,27140
Chevrolet,Malibu,10557,Automatic,2020,30.01.23,,Base,250,beige,Total,Truck,Gasoline,5,22050
BMW,5 Series,125821,Automatic,2016,06.07.23,,Base,248,blue,Medium,Wagon,Plug-in Hybrid,4,41587
Chevrolet,Silverado,155551,Automatic,2004,19.02.23,,Full,285,white,Total,Hatchback,Plug-in Hybrid,2,84487
Mercedes-Benz,S-Class,39021,Automatic,2009,25.07.23,,Base,463,silver,Medium,Wagon,Hybrid,4,35875
BMW,5 Series,73248,Automatic,2015,18.06.23,,Luxe,335,blue,Medium,SUV,Gasoline,1,32709
Chevrolet,Silverado,194841,Automatic,2011,01.05.23,,Full,285,white,Total,Van,Gasoline,2,101512
Ford,Fusion,85498,Automatic,2008,06.09.23,,Luxe,325,silver,Medium,Sedan,Gasoline,1,78750
BMW,5 Series,12623,Automatic,2009,04.05.23,,Full,335,red,None,Convertible,Electric,5,19785
Ford,Fusion,75868,Automatic,2022,15.11.22,,Full,188,red,None,Wagon,Electric,4,4901
Toyota,RAV4,40056,Automatic,2002,10.03.23,,Advanced,219,black,None,Sedan,Diesel,1,89785
Ford,Mustang,187197,Automatic,2021,14.06.23,,Advanced,300,blue,None,Convertible,Electric,4,73232
Toyota,Corolla,151062,Automatic,2005,18.10.23,,Advanced,169,red,None,Coupe,Electric,1,10674
Audi,A4,122738,Automatic,2012,25.07.23,,Advanced,261,red,Total,Truck,Plug-in Hybrid,1,109078
Toyota,Camry,115185,Automatic,2012,28.07.23,,Full,301,beige,None,Coupe,Electric,1,21969
Ford,Mustang,135039,Automatic,2016,25.04.23,,Base,450,white,None,Hatchback,Electric,4,89727
BMW,3 Series,165300,Automatic,2016,06.08.23,,Full,255,red,None,Wagon,Hybrid,1,74832
Mercedes-Benz,E-Class,78561,Automatic,2013,25.10.23,,Base,255,beige,Total,Coupe,Gasoline,3,101429
Audi,Q5,105264,Automatic,2003,03.10.23,,Full,261,silver,Total,Wagon,Plug-in Hybrid,3,108252
Chevrolet,Silverado,45428,Automatic,2001,09.10.23,,Full,285,white,Total,Truck,Plug-in Hybrid,5,86064
Toyota,Camry,56678,Automatic,2006,03.06.23,,Base,208,white,Low,Truck,Hybrid,1,59502
Chevrolet,Equinox,128484,Automatic,2008,13.10.23,,Base,252,beige,Total,Convertible,Hybrid,4,5243
Audi,A4,21729,Automatic,2001,31.01.23,,Full,261,black,Medium,Coupe,Plug-in Hybrid,4,83079
Audi,Q7,190258,Automatic,2007,15.09.23,,Base,335,beige,Total,Wagon,Electric,1,36671
Ford,Fusion,29681,Automatic,2019,26.01.23,,Advanced,188,beige,Low,Coupe,Hybrid,3,105667
